timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.005445973928290399,0.25122279721552937,1.0,0.0
100000,-2.753817549999999,-0.1672529809415316,0.07852384234570717,1.0,0.0075
200000,-1.6236867600000002,0.6950056319603917,0.9407824552476305,1.0,0.685
300000,3.10767946,0.06536921766557818,0.3111460409528173,1.0,0.3875
400000,-3.7787147300000004,0.23884912357007118,0.48462594685730975,1.0,0.5075
500000,0.19880308,0.4802124348626141,0.725989258149853,1.0,0.8175
600000,1.9323459100000002,1.0222911273964346,1.2680679506836732,1.0,0.8725
700000,-0.6702020099999996,1.4365194899357305,1.6822963132229694,1.0,0.9375
800000,0.7099561499999997,5.5319572673062405,5.77773409059348,1.0,0.9975
900000,-4.48808611,1.293171164353585,1.5389479876408239,1.0,0.925
1000000,-8.556761869999999,0.8681015359041717,1.1138783591914108,1.0,0.8475
1100000,-5.63896215,2.237643276823373,2.4834201001106115,1.0,0.9725
1200000,-0.7374641399999998,2.635147395754787,2.8809242190420252,1.0,0.9225
1300000,-7.9465876600000005,1.6190921480654061,1.864868971352645,1.0,0.95
1400000,-1.2421149200000001,1.3133883732232232,1.559165196510462,1.0,0.725
1500000,-5.30427269,0.8128816721721975,1.0586584954594362,1.0,0.43
1600000,-1.72247384,0.8400848833937359,1.0858617066809746,1.0,0.4125
1700000,-2.5825526299999995,0.8446654712288733,1.090442294516112,1.0,0.365
1800000,-2.24985968,0.42704329834746796,0.6728201216347068,1.0,0.2875
1900000,-1.2240007899999996,0.3366289614826893,0.582405784769928,1.0,0.19
2000000,0.5325979899999994,0.4390767900900629,0.684853613377302,1.0,0.2075
2100000,0.6026894700000001,0.2980045741126819,0.5437813973999208,1.0,0.1225
2200000,-6.73664319,0.018372594551494748,0.2641494178387335,1.0,0.0275
2300000,-2.8435473500000006,0.019076958443552953,0.2648537817307919,1.0,0.005
2400000,-1.8808714900000003,-0.1797657254858224,0.06601109780141613,1.0,0.0075
2500000,-0.7454862400000001,-0.024951248183789864,0.22082557510344908,1.0,0.0025
2600000,0.24723158999999995,-0.2053553685427498,0.040421454744489244,1.0,0.0
2700000,2.21047524,-0.01658797506882429,0.22918884821841443,1.0,0.0
2800000,1.979869410000001,-0.09593047733276641,0.14984634595447235,1.0,0.005
2900000,-0.6453008800000001,-0.06801835018740221,0.17775847309983653,1.0,0.0075
3000000,2.8685066199999993,-0.002486088928899264,0.24329073435833956,1.0,0.0
3100000,1.5316077599999993,-0.03647587951671344,0.20930094377052508,1.0,0.0025
3200000,-1.5066140899999996,0.02152635335550347,0.26730317664274217,1.0,0.0
3300000,1.6431669400000004,0.022066653780873153,0.26784347706811173,1.0,0.0
3400000,-2.2054433499999995,-0.0016045049205680685,0.24417231836667092,1.0,0.0
3500000,-2.19860615,0.0021527410086528676,0.24792956429589172,1.0,0.0
3600000,-1.7169090800000004,0.1385289325952642,0.38430575588250293,1.0,0.025
3700000,-3.47272537,-0.0050377952341974465,0.24073902805304126,1.0,0.005
3800000,-5.60613605,0.018166941915386658,0.2639437652026255,1.0,0.005
3900000,1.90973396,1.2067228473074496,1.4524996705946882,1.0,0.9725
4000000,-7.16348762,-0.3161827482823986,-0.0704059249951594,1.0,0.27
4100000,-4.16841004,-0.2216885567709908,0.02408826651624806,1.0,0.025
4200000,-5.1579716200000005,0.03556927526911128,0.28134609855635,1.0,0.0
4300000,-1.1787606899999998,-0.30075819859737,-0.05498137531013111,1.0,0.2675
4400000,-2.7490949600000003,-0.22251492062763142,0.02326190265960747,1.0,0.07
4500000,0.8109362899999998,-0.2818181551539725,-0.036041331866733944,1.0,0.2625
4600000,0.9602722700000004,-0.14841407902262277,0.09736274426461605,1.0,0.0575
4700000,-2.0409520800000003,0.024751715461111275,0.2705285387483499,1.0,0.0125
4800000,-1.0543053700000002,0.021962803221110362,0.2677396265083491,1.0,0.0275
4900000,-2.4023546100000006,0.041389689314190715,0.28716651260142956,1.0,0.0125
5000000,-1.5057631200000003,0.01434457366886086,0.26012139695609965,1.0,0.005
5100000,-1.8451345000000003,0.01588824473492604,0.2616650680221648,1.0,0.005
5200000,0.7043619699999999,0.018846459020103054,0.2646232823073419,1.0,0.0
5300000,-0.27636830999999973,-0.012794929922485139,0.23298189336475375,1.0,0.21
5400000,-5.9393157,-0.2047344599266346,0.041042363360604434,1.0,0.005
5500000,-1.2343832200000002,0.028129190731192074,0.2739060140184309,1.0,0.005
5600000,0.10096890000000008,-0.06899575112967049,0.17678107215756836,1.0,0.0125
5700000,-0.3441035099999997,0.03665180877969139,0.28242863206693014,1.0,0.0075
5800000,-0.4760884100000001,-0.0009441375058741741,0.2448326857813646,1.0,0.0825
5900000,1.0272014999999999,0.024066107164778215,0.2698429304520171,1.0,0.005
6000000,-0.5112904699999999,0.02510817742413785,0.2708850007113766,1.0,0.0125
6100000,1.6556756800000008,0.015219734958737092,0.2609965582459759,1.0,0.005
6200000,-1.3425657499999997,0.024001614846056753,0.2697784381332955,1.0,0.005
6300000,-2.0648064899999996,0.010251066786962753,0.2560278900742016,1.0,0.005
6400000,-1.0047093200000001,0.10217588836714263,0.3479527116543812,1.0,0.4175
6500000,-1.3944742499999996,-0.000662227166637308,0.2451145961206014,1.0,0.005
6600000,-0.8516859199999997,0.0001930943856386591,0.24596991767287757,1.0,0.005
6700000,-1.2045701799999997,0.00742272229116054,0.2531995455783994,1.0,0.005
6800000,0.80742889,0.002980222699564088,0.248757045986803,1.0,0.005
6900000,4.84558429,-0.0019876716962073005,0.2437891515910316,1.0,0.01
7000000,-2.0545031,-0.006750289653980772,0.23902653363325793,1.0,0.005
7100000,-1.4996142899999998,-0.021267796679084724,0.22450902660815403,1.0,0.0375
7200000,-1.1137666899999998,-0.00519199033358209,0.24058483295365668,1.0,0.005
7300000,0.5783479699999997,0.009581050722748579,0.2553578740099875,1.0,0.155
7400000,1.48473975,-0.024290310343823833,0.22148651294341484,1.0,0.0425
7500000,1.19609434,-0.00429526322142614,0.2414815600658126,1.0,0.005
7600000,-0.7102607299999996,-0.0073309942609973075,0.23844582902624134,1.0,0.005
7700000,-0.5661324100000001,0.025263292865753188,0.27104011615299184,1.0,0.0075
7800000,1.5513763999999997,-0.013402825519854993,0.23237399776738388,1.0,0.0075
7900000,-6.085561340000001,0.021391543022759335,0.26716836630999813,1.0,0.475
8000000,1.22971856,-0.0840231210455556,0.16175370224168326,1.0,0.0225
8100000,-3.3528147199999996,-0.11018295857146704,0.13559386471577173,1.0,0.0075
8200000,-7.435436450000001,1.3066834560428375,1.5524602793300761,1.0,0.4325
8300000,-4.90746343,0.13485158608676392,0.38062840937400266,1.0,0.025
8400000,-0.5930781,0.14231283564839298,0.3880896589356317,1.0,0.0325
8500000,-0.4624644400000001,-0.015425735956251572,0.23035108733098741,1.0,0.0125
8600000,-5.367996640000001,0.0036897261786686996,0.2494665494659075,1.0,0.015
8700000,2.24048698,-0.07617675474530444,0.16960006854193416,1.0,0.025
8800000,1.6236138199999999,-0.0205296876725059,0.22524713561473284,1.0,0.005
8900000,-0.6189149800000001,-0.037386766862356605,0.20839005642488231,1.0,0.0025
9000000,0.38192945000000056,-0.004967962742466803,0.24080886054477207,1.0,0.005
9100000,-0.8882117699999997,-0.005632531653158637,0.2401442916340801,1.0,0.005
9200000,-0.21004561999999996,-0.0049582694205565405,0.2408185538666823,1.0,0.0025
