rollout/exploration_rate,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/fps,train/n_updates,train/learning_rate,train/loss
0.01,1004400,-0.49127702999999984,919,300.0,3348,1092,9643,0.0001,0.0006155312294140458
0.01,1005600,-0.43610785999999996,920,300.0,3352,1092,9655,0.0001,0.0004754565597977489
0.01,1006800,-0.28882091000000004,920,300.0,3356,1093,9667,0.0001,0.0007485909736715257
0.01,1008000,-0.34143661999999997,921,300.0,3360,1094,9679,0.0001,0.0008182753808796406
0.01,1009200,-0.19151807,922,300.0,3364,1094,9691,0.0001,0.0007562025566585362
0.01,1010400,-0.11253646,922,300.0,3368,1094,9703,0.0001,0.0008821598603390157
0.01,1011600,-0.06795025000000002,923,300.0,3372,1095,9715,0.0001,0.0005465968861244619
0.01,1012800,0.03589033999999999,924,300.0,3376,1095,9727,0.0001,0.0006752869812771678
0.01,1014000,-0.09073359000000003,924,300.0,3380,1096,9739,0.0001,0.0005877992953173816
0.01,1015200,-0.13790896000000005,925,300.0,3384,1096,9751,0.0001,0.000511945050675422
0.01,1016400,-0.12418142999999997,926,300.0,3388,1097,9763,0.0001,0.0006606274982914329
0.01,1017600,-0.09098673,927,300.0,3392,1097,9775,0.0001,0.0006034808466210961
0.01,1018800,-0.10354205999999998,927,300.0,3396,1098,9787,0.0001,0.0006485877092927694
0.01,1020000,-0.11525009999999998,928,300.0,3400,1098,9799,0.0001,0.0005681744078174233
0.01,1021200,-0.26125748000000004,929,300.0,3404,1099,9811,0.0001,0.0006629647105000913
0.01,1022400,-0.28161808,929,300.0,3408,1099,9823,0.0001,0.0005771068390458822
0.01,1023600,-0.26049586999999996,930,300.0,3412,1100,9835,0.0001,0.0007529914146289229
0.01,1024800,-0.32343072999999994,930,300.0,3416,1100,9847,0.0001,0.000704496749676764
0.01,1026000,-0.47515861000000004,931,300.0,3420,1101,9859,0.0001,0.0007823961786925793
0.01,1027200,-0.48438473000000004,932,300.0,3424,1101,9871,0.0001,0.0006440822035074234
0.01,1028400,-0.5305418100000001,932,300.0,3428,1102,9883,0.0001,0.0006291420431807637
0.01,1029600,-0.5879418900000001,933,300.0,3432,1102,9895,0.0001,0.0008380210492759943
0.01,1030800,-0.70002712,934,300.0,3436,1103,9907,0.0001,0.0006075606215745211
0.01,1032000,-0.7920263899999999,934,300.0,3440,1104,9919,0.0001,0.0005160384462215006
0.01,1033200,-0.7736397299999999,935,300.0,3444,1104,9931,0.0001,0.0006651227013207972
0.01,1034400,-0.7984309700000002,935,300.0,3448,1105,9943,0.0001,0.0006143355858512223
0.01,1035600,-0.7798586000000002,936,300.0,3452,1105,9955,0.0001,0.0004277283442206681
0.01,1036800,-0.8216521299999999,937,300.0,3456,1106,9967,0.0001,0.0011100394185632467
0.01,1038000,-0.72746747,938,300.0,3460,1106,9979,0.0001,0.0005929205799475312
0.01,1039200,-0.8380045500000002,938,300.0,3464,1107,9991,0.0001,0.000591578776948154
0.01,1040400,-0.82536442,939,300.0,3468,1107,10003,0.0001,0.0009803390130400658
0.01,1041600,-0.9502125399999999,940,300.0,3472,1108,10015,0.0001,0.0011569950729608536
0.01,1042800,-1.06198736,940,300.0,3476,1108,10027,0.0001,0.0024254005402326584
0.01,1044000,-0.9815647999999999,941,300.0,3480,1109,10039,0.0001,0.0006827251636423171
0.01,1045200,-0.9903040800000003,941,300.0,3484,1109,10051,0.0001,0.0005334603483788669
0.01,1046400,-1.0447970999999996,942,300.0,3488,1109,10063,0.0001,0.0018147334922105074
0.01,1047600,-1.2829798,943,300.0,3492,1110,10075,0.0001,0.0006807621102780104
0.01,1048800,-1.12584599,944,300.0,3496,1110,10087,0.0001,0.00045784167014062405
0.01,1050000,-1.15965805,944,300.0,3500,1111,10099,0.0001,0.0005647229263558984
0.01,1051200,-1.01408119,945,300.0,3504,1111,10111,0.0001,0.00075352075509727
0.01,1052400,-0.7996521399999998,946,300.0,3508,1112,10123,0.0001,0.0007882171776145697
0.01,1053600,-0.7353693499999998,946,300.0,3512,1112,10135,0.0001,0.0005977890687063336
0.01,1054800,-0.6618106699999999,947,300.0,3516,1113,10147,0.0001,0.0011990669881924987
0.01,1056000,-0.56125038,948,300.0,3520,1113,10159,0.0001,0.0006277881911955774
0.01,1057200,-0.36341771999999994,949,300.0,3524,1113,10171,0.0001,0.0007331459200941026
0.01,1058400,-0.32032848,950,300.0,3528,1114,10183,0.0001,0.0012081537861377
0.01,1059600,-0.36789237,950,300.0,3532,1114,10195,0.0001,0.0004919870989397168
0.01,1060800,-0.2902672399999999,951,300.0,3536,1115,10207,0.0001,0.0007394744316115975
0.01,1062000,-0.46092726999999994,951,300.0,3540,1115,10219,0.0001,0.0007650302723050117
0.01,1063200,-0.47827821,952,300.0,3544,1116,10231,0.0001,0.0005823283572681248
0.01,1064400,-0.4786374699999999,953,300.0,3548,1116,10243,0.0001,0.0006411646609194577
0.01,1065600,-0.42045109999999997,953,300.0,3552,1117,10255,0.0001,0.000892657961230725
0.01,1066800,-0.19385902,954,300.0,3556,1117,10267,0.0001,0.0004720940487459302
0.01,1068000,-0.24441079999999993,955,300.0,3560,1118,10279,0.0001,0.0006092996336519718
0.01,1069200,-0.23969254999999998,955,300.0,3564,1118,10291,0.0001,0.0007391404360532761
0.01,1070400,-0.2811763,956,300.0,3568,1119,10303,0.0001,0.0008035431383177638
0.01,1071600,-0.09551813000000003,957,300.0,3572,1119,10315,0.0001,0.0008496376103721559
0.01,1072800,0.09675982,957,300.0,3576,1119,10327,0.0001,0.0011989923659712076
0.01,1074000,0.19321345999999998,958,300.0,3580,1120,10339,0.0001,0.0010408689267933369
0.01,1075200,0.13664934000000004,959,300.0,3584,1120,10351,0.0001,0.0007937539485283196
0.01,1076400,0.2927403499999999,960,300.0,3588,1121,10363,0.0001,0.0006071136449463665
0.01,1077600,0.43308999,960,300.0,3592,1121,10375,0.0001,0.0007411265978589654
0.01,1078800,0.47972132999999995,961,300.0,3596,1122,10387,0.0001,0.0006709095323458314
0.01,1080000,0.5472767399999999,961,300.0,3600,1122,10399,0.0001,0.0005655037821270525
0.01,1081200,0.5600143999999999,962,300.0,3604,1123,10411,0.0001,0.0006882238667458296
0.01,1082400,0.50098415,963,300.0,3608,1123,10423,0.0001,0.0005570208886638284
0.01,1083600,0.4274295399999999,963,300.0,3612,1124,10435,0.0001,0.0005134420352987945
0.01,1084800,0.44294498,964,300.0,3616,1124,10447,0.0001,0.0007295887917280197
0.01,1086000,0.3316418399999999,964,300.0,3620,1125,10459,0.0001,0.000707023311406374
0.01,1087200,0.2592935699999999,965,300.0,3624,1125,10471,0.0001,0.0004933535819873214
0.01,1088400,0.27540577999999993,966,300.0,3628,1126,10483,0.0001,0.0006029711803421378
0.01,1089600,0.27752629999999995,966,300.0,3632,1127,10495,0.0001,0.0008325167000293732
0.01,1090800,0.18434308000000002,967,300.0,3636,1127,10507,0.0001,0.0005300295888446271
0.01,1092000,0.46410412000000006,968,300.0,3640,1127,10519,0.0001,0.0015055285766720772
0.01,1093200,0.60333737,968,300.0,3644,1128,10531,0.0001,0.0008611410157755017
0.01,1094400,0.5949137500000001,969,300.0,3648,1128,10543,0.0001,0.001079328591004014
0.01,1095600,0.35491643999999994,970,300.0,3652,1129,10555,0.0001,0.0006154323928058147
0.01,1096800,0.10995559,970,300.0,3656,1129,10567,0.0001,0.0006992040434852242
0.01,1098000,0.15619768999999997,971,300.0,3660,1130,10579,0.0001,0.0007831897819414735
0.01,1099200,0.1798284,972,300.0,3664,1130,10591,0.0001,0.0005696065491065383
0.01,1100400,0.32457023999999995,1021,300.0,3668,1077,10603,0.0001,0.0011154586682096124
0.01,1101600,0.29066384,1021,300.0,3672,1078,10615,0.0001,0.00047752002137713134
0.01,1102800,0.17136342000000007,1022,300.0,3676,1078,10627,0.0001,0.0005893920315429568
0.01,1104000,-0.01837287999999991,1023,300.0,3680,1079,10639,0.0001,0.0006238709320314229
0.01,1105200,0.1646078300000001,1023,300.0,3684,1079,10651,0.0001,0.0006195944733917713
0.01,1106400,0.14955291000000007,1024,300.0,3688,1080,10663,0.0001,0.0008054926292970777
0.01,1107600,0.07152768000000011,1024,300.0,3692,1080,10675,0.0001,0.0010198871605098248
0.01,1108800,0.01429209000000003,1025,300.0,3696,1081,10687,0.0001,0.0008192509412765503
0.01,1110000,-0.026882259999999963,1026,300.0,3700,1081,10699,0.0001,0.0006514041451737285
0.01,1111200,-0.06751238999999999,1026,300.0,3704,1082,10711,0.0001,0.0007936472538858652
0.01,1112400,-0.042181979999999994,1027,300.0,3708,1082,10723,0.0001,0.001971832476556301
0.01,1113600,0.02670954000000008,1028,300.0,3712,1082,10735,0.0001,0.0005902162520214915
0.01,1114800,-0.03070967999999987,1029,300.0,3716,1083,10747,0.0001,0.0004611553158611059
0.01,1116000,0.017793880000000074,1029,300.0,3720,1083,10759,0.0001,0.00047846659435890615
0.01,1117200,0.14926804999999999,1030,300.0,3724,1084,10771,0.0001,0.0007493906887248158
0.01,1118400,0.06454686999999999,1031,300.0,3728,1084,10783,0.0001,0.0005338647169992328
0.01,1119600,0.20555412,1031,300.0,3732,1085,10795,0.0001,0.0006051032687537372
0.01,1120800,0.27168489000000007,1032,300.0,3736,1085,10807,0.0001,0.0007962527452036738
0.01,1122000,0.12733184000000003,1033,300.0,3740,1085,10819,0.0001,0.0005278807366266847
0.01,1123200,0.02851813,1033,300.0,3744,1086,10831,0.0001,0.0005893390625715256
0.01,1124400,-0.016025429999999997,1034,300.0,3748,1086,10843,0.0001,0.0005457832012325525
0.01,1125600,0.13145120999999993,1035,300.0,3752,1087,10855,0.0001,0.0008477965020574629
0.01,1126800,0.17427219999999996,1035,300.0,3756,1087,10867,0.0001,0.0009146000375039876
0.01,1128000,0.25298336999999993,1036,300.0,3760,1087,10879,0.0001,0.0004539680085144937
0.01,1129200,0.29436079,1037,300.0,3764,1088,10891,0.0001,0.000947275198996067
0.01,1130400,0.12818084000000007,1038,300.0,3768,1088,10903,0.0001,0.0006950023234821856
0.01,1131600,0.09660886000000003,1039,300.0,3772,1088,10915,0.0001,0.000611152732744813
0.01,1132800,0.02513577999999997,1039,300.0,3776,1089,10927,0.0001,0.0007942139636725187
0.01,1134000,0.17115679999999994,1040,300.0,3780,1089,10939,0.0001,0.0006801783456467092
0.01,1135200,0.05778743000000002,1041,300.0,3784,1090,10951,0.0001,0.001470837858505547
0.01,1136400,0.10127119999999998,1041,300.0,3788,1090,10963,0.0001,0.0007644614670425653
0.01,1137600,0.29194324,1042,300.0,3792,1091,10975,0.0001,0.0006169539992697537
0.01,1138800,0.18852399000000003,1043,300.0,3796,1091,10987,0.0001,0.00088879483519122
0.01,1140000,0.058911189999999974,1043,300.0,3800,1092,10999,0.0001,0.0005174915422685444
0.01,1141200,-0.01922023,1044,300.0,3804,1092,11011,0.0001,0.0007927728584036231
0.01,1142400,-0.17609418999999998,1045,300.0,3808,1093,11023,0.0001,0.0007098191417753696
0.01,1143600,-0.06216124999999999,1045,300.0,3812,1093,11035,0.0001,0.0009330924367532134
0.01,1144800,0.09437405999999998,1046,300.0,3816,1093,11047,0.0001,0.0006636279285885394
0.01,1146000,0.21910500999999993,1047,300.0,3820,1094,11059,0.0001,0.0009900687728077173
0.01,1147200,0.04545244999999995,1048,300.0,3824,1094,11071,0.0001,0.0006104618078097701
0.01,1148400,0.12236991999999997,1048,300.0,3828,1095,11083,0.0001,0.0003696610510814935
0.01,1149600,0.037358970000000005,1049,300.0,3832,1095,11095,0.0001,0.0007311591180041432
0.01,1150800,0.12689666000000002,1049,300.0,3836,1096,11107,0.0001,0.0006739410455338657
0.01,1152000,0.11307009000000007,1050,300.0,3840,1096,11119,0.0001,0.0005328627303242683
0.01,1153200,0.17842655000000002,1051,300.0,3844,1096,11131,0.0001,0.001482157502323389
0.01,1154400,0.31680516000000003,1051,300.0,3848,1097,11143,0.0001,0.0005668034427799284
0.01,1155600,0.32209567000000006,1052,300.0,3852,1097,11155,0.0001,0.0006769858882762492
0.01,1156800,0.33049770999999994,1053,300.0,3856,1098,11167,0.0001,0.0005994173116050661
0.01,1158000,0.23042739000000004,1053,300.0,3860,1098,11179,0.0001,0.0009759176755324006
0.01,1159200,0.19072644,1054,300.0,3864,1099,11191,0.0001,0.002331842901185155
0.01,1160400,0.26798382,1054,300.0,3868,1099,11203,0.0001,0.0006023061578162014
0.01,1161600,0.037379619999999995,1055,300.0,3872,1100,11215,0.0001,0.0005155205144546926
0.01,1162800,0.10545536999999999,1056,300.0,3876,1100,11227,0.0001,0.0005843376275151968
0.01,1164000,0.09309121000000001,1057,300.0,3880,1101,11239,0.0001,0.0006777156377211213
0.01,1165200,-0.042471069999999944,1057,300.0,3884,1101,11251,0.0001,0.0006282988470047712
0.01,1166400,-0.20606709999999995,1058,300.0,3888,1101,11263,0.0001,0.0006117412121966481
0.01,1167600,-0.38865800000000017,1059,300.0,3892,1102,11275,0.0001,0.0012881684815511107
0.01,1168800,-0.34471209,1060,300.0,3896,1102,11287,0.0001,0.0006666980916634202
0.01,1170000,-0.22165096,1060,300.0,3900,1103,11299,0.0001,0.0007404731004498899
0.01,1171200,-0.3709396100000001,1061,300.0,3904,1103,11311,0.0001,0.0004830557154491544
0.01,1172400,-0.30424928000000007,1062,300.0,3908,1103,11323,0.0001,0.0016376449493691325
0.01,1173600,-0.3441464800000001,1062,300.0,3912,1104,11335,0.0001,0.0006207093829289079
0.01,1174800,-0.4206019299999999,1063,300.0,3916,1104,11347,0.0001,0.0026997895911335945
0.01,1176000,-0.53980081,1064,300.0,3920,1105,11359,0.0001,0.0007245057495310903
0.01,1177200,-0.5230865400000001,1064,300.0,3924,1105,11371,0.0001,0.0006802869029343128
