timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.503192752896307,-0.06880320725472722,1.0,0.0
100000,-3.6997510400000007,1.1776845494663328,0.6056885893152989,1.0,0.4325
200000,-2.5532106500000005,1.597687845252252,1.0256918851012182,1.0,0.545
300000,0.2778564700000005,1.941967657273502,1.3699716971224674,1.0,0.555
400000,-2.44275093,0.8159495845715373,0.24395362442050314,1.0,0.1175
500000,0.7825456099999998,0.33963537948204875,-0.23236058066898535,1.0,0.0325
600000,-1.64347451,0.4687872894833836,-0.10320867066765067,1.0,0.025
700000,-2.8579350199999998,0.507830053669169,-0.06416590648186508,1.0,0.005
800000,2.56891344,0.5680705798355352,-0.00392538031549905,1.0,0.005
900000,-0.5063738400000001,0.6177666681239367,0.04577070797290277,1.0,0.0025
1000000,-2.19267764,0.6246860300105447,0.05269006985951064,1.0,0.0
1100000,-5.48606878,0.6419893078995045,0.06999334774846995,1.0,0.0
1200000,-3.8888499499999996,0.6437364883142309,0.07174052816319691,1.0,0.005
1300000,-0.25090262000000035,0.5827067781387915,0.0107108179877571,1.0,0.0
1400000,-1.02930391,0.5336995694929424,-0.038296390658091796,1.0,0.0025
1500000,1.2484140999999997,0.5152247372274664,-0.05677122292356785,1.0,0.0
1600000,-0.32289328000000017,0.5023578469940398,-0.06963811315699422,1.0,0.0
1700000,-1.9160608300000002,0.49741440170904255,-0.07458155844199162,1.0,0.0
1800000,-2.569547579999999,0.4985783038045365,-0.07341765634649772,1.0,0.0025
1900000,-0.36186246999999994,0.4981710944481137,-0.07382486570292032,1.0,0.0025
2000000,-1.7717109199999999,0.49267175090302884,-0.07932420924800514,1.0,0.0
