rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/exploration_rate,train/loss,train/learning_rate,train/n_updates
300.0,1303,263,343200,1144,-0.2313477,0.3589283018867926,0.0021822447888553143,0.0001,3031
300.0,1305,263,344400,1148,-0.24766240000000003,0.3566867924528302,0.0019119135104119778,0.0001,3043
300.0,1307,264,345600,1152,-0.32619877,0.3544452830188677,0.0010831282706931233,0.0001,3055
300.0,1309,264,346800,1156,-0.31145156999999996,0.35220377358490573,0.0024885148741304874,0.0001,3067
300.0,1310,265,348000,1160,-0.3003856899999999,0.34996226415094367,0.0018868019105866551,0.0001,3079
300.0,1312,266,349200,1164,-0.22400805999999995,0.3477207547169813,0.0017383468803018332,0.0001,3091
300.0,1314,266,350400,1168,-0.32619955000000006,0.3454792452830189,0.002329783048480749,0.0001,3103
300.0,1316,267,351600,1172,-0.08952743000000005,0.3432377358490568,0.0022012873087078333,0.0001,3115
300.0,1318,267,352800,1176,-0.04675632000000004,0.3409962264150943,0.0017396151088178158,0.0001,3127
300.0,1320,268,354000,1180,-0.014060400000000053,0.3387547169811319,0.0017551748314872384,0.0001,3139
300.0,1322,268,355200,1184,0.15666485999999996,0.33651320754716996,0.001963393297046423,0.0001,3151
300.0,1324,269,356400,1188,0.09964732999999995,0.33427169811320756,0.0014872592873871326,0.0001,3163
300.0,1326,269,357600,1192,0.17747735999999997,0.3320301886792455,0.001298313494771719,0.0001,3175
300.0,1328,270,358800,1196,0.1150994,0.329788679245283,0.0015756557695567608,0.0001,3187
300.0,1329,270,360000,1200,0.05815370999999999,0.32754716981132104,0.002130792010575533,0.0001,3199
300.0,1331,271,361200,1204,0.11953677999999997,0.32530566037735864,0.0013743691379204392,0.0001,3211
300.0,1333,271,362400,1208,0.07630088999999998,0.32306415094339613,0.001105105271562934,0.0001,3223
300.0,1335,272,363600,1212,0.08644527999999996,0.3208226415094342,0.0008854789775796235,0.0001,3235
300.0,1337,272,364800,1216,0.05079851999999998,0.3185811320754717,0.0019046323141083121,0.0001,3247
300.0,1339,273,366000,1220,0.10865709999999996,0.3163396226415093,0.0018608758691698313,0.0001,3259
300.0,1341,273,367200,1224,0.27752455000000004,0.3140981132075473,0.0014132168143987656,0.0001,3271
300.0,1343,274,368400,1228,0.40599105,0.3118566037735848,0.0013530703727155924,0.0001,3283
300.0,1344,274,369600,1232,0.40704671,0.30961509433962275,0.0017344217048957944,0.0001,3295
300.0,1346,275,370800,1236,0.35798630000000004,0.30737358490566036,0.0009586902451701462,0.0001,3307
300.0,1348,275,372000,1240,0.32527779,0.3051320754716984,0.0010086309630423784,0.0001,3319
300.0,1350,276,373200,1244,0.21807976,0.302890566037736,0.001169746508821845,0.0001,3331
300.0,1351,276,374400,1248,0.41604068999999994,0.3006490566037735,0.0012281506787985563,0.0001,3343
300.0,1353,277,375600,1252,0.4557591300000001,0.29840754716981144,0.0010395020944997668,0.0001,3355
300.0,1354,278,376800,1256,0.3505880600000001,0.29616603773584904,0.0012020375579595566,0.0001,3367
300.0,1356,278,378000,1260,0.43499955999999995,0.29392452830188665,0.0014636314008384943,0.0001,3379
300.0,1358,279,379200,1264,0.3686798399999999,0.2916830188679246,0.0014080367982387543,0.0001,3391
300.0,1360,279,380400,1268,0.21461925000000004,0.2894415094339622,0.0009039847645908594,0.0001,3403
300.0,1361,280,381600,1272,0.10707734999999995,0.2872000000000001,0.0009387607569806278,0.0001,3415
300.0,1363,280,382800,1276,0.08508040999999998,0.2849584905660377,0.0009153897408396006,0.0001,3427
300.0,1365,281,384000,1280,0.17741992000000004,0.2827169811320758,0.0011009714799001813,0.0001,3439
300.0,1366,281,385200,1284,0.07997772999999996,0.28047547169811327,0.001459974329918623,0.0001,3451
300.0,1367,282,386400,1288,0.001679089999999892,0.27823396226415076,0.0011344163212925196,0.0001,3463
300.0,1369,283,387600,1292,-0.048782410000000095,0.2759924528301888,0.0010231772903352976,0.0001,3475
300.0,1371,283,388800,1296,-0.15147339000000007,0.2737509433962264,0.001617942936718464,0.0001,3487
300.0,1372,284,390000,1300,-0.18888474000000002,0.271509433962264,0.0010309664066880941,0.0001,3499
300.0,1374,284,391200,1304,-0.23327145999999999,0.26926792452830195,0.001068063429556787,0.0001,3511
300.0,1375,285,392400,1308,-0.15611755000000008,0.26702641509433944,0.0010048426920548081,0.0001,3523
300.0,1377,285,393600,1312,-0.27454013000000005,0.2647849056603775,0.0007118516368791461,0.0001,3535
300.0,1378,286,394800,1316,-0.15743457000000013,0.2625433962264151,0.0010008676908910275,0.0001,3547
300.0,1380,286,396000,1320,-0.02525888000000016,0.26030188679245303,0.0010943764355033636,0.0001,3559
300.0,1381,287,397200,1324,-0.07874953000000012,0.25806037735849063,0.0012425848981365561,0.0001,3571
300.0,1382,288,398400,1328,-0.2659831400000001,0.2558188679245281,0.0011009605368599296,0.0001,3583
300.0,1383,288,399600,1332,-0.32609581000000004,0.2535773584905662,0.0008700643666088581,0.0001,3595
300.0,1205,332,400800,1336,-0.3085959800000001,0.2513358490566038,0.0009353004861623049,0.0001,3607
300.0,1207,333,402000,1340,-0.24994709999999998,0.24909433962264138,0.0009269441943615675,0.0001,3619
300.0,1208,333,403200,1344,-0.15854342999999993,0.2468528301886792,0.0008295304141938686,0.0001,3631
300.0,1210,334,404400,1348,-0.34551060000000006,0.24461132075471725,0.0010731611400842667,0.0001,3643
300.0,1212,334,405600,1352,-0.2689014800000001,0.24236981132075486,0.0007235822849906981,0.0001,3655
300.0,1213,335,406800,1356,-0.28498565,0.24012830188679246,0.0009176505263894796,0.0001,3667
300.0,1215,335,408000,1360,-0.35327122999999994,0.2378867924528304,0.001101960544474423,0.0001,3679
300.0,1216,336,409200,1364,-0.35423665,0.2356452830188679,0.000978657160885632,0.0001,3691
300.0,1218,336,410400,1368,-0.22268105000000005,0.2334037735849055,0.0013457366731017828,0.0001,3703
300.0,1219,337,411600,1372,-0.3153480500000001,0.23116226415094354,0.000902027590200305,0.0001,3715
300.0,1221,338,412800,1376,-0.35054144,0.22892075471698115,0.0008688239031471312,0.0001,3727
300.0,1222,338,414000,1380,-0.49705239000000007,0.22667924528301897,0.0012619061162695289,0.0001,3739
300.0,1224,339,415200,1384,-0.5680480400000001,0.22443773584905657,0.001012424472719431,0.0001,3751
300.0,1225,339,416400,1388,-0.4565359800000001,0.22219622641509462,0.0008040565880946815,0.0001,3763
300.0,1227,340,417600,1392,-0.43630215000000006,0.21995471698113223,0.0008731802809052169,0.0001,3775
300.0,1229,340,418800,1396,-0.3302588500000001,0.21771320754716983,0.0009513692348264158,0.0001,3787
300.0,1230,341,420000,1400,-0.28353249999999997,0.21547169811320765,0.0010121327359229326,0.0001,3799
300.0,1232,341,421200,1404,-0.3522494400000001,0.21323018867924526,0.0008970526978373528,0.0001,3811
300.0,1233,342,422400,1408,-0.34778178,0.21098867924528286,0.0009587774984538555,0.0001,3823
300.0,1234,343,423600,1412,-0.18112476,0.2087471698113209,0.0008395534241572022,0.0001,3835
300.0,1236,343,424800,1416,-0.31112094,0.2065056603773585,0.0009681349620223045,0.0001,3847
300.0,1237,344,426000,1420,-0.38029266,0.20426415094339634,0.0008119941921904683,0.0001,3859
300.0,1239,344,427200,1424,-0.39115526999999983,0.20202264150943394,0.0007572034373879433,0.0001,3871
300.0,1240,345,428400,1428,-0.22799033999999996,0.199781132075472,0.0011167520424351096,0.0001,3883
300.0,1242,345,429600,1432,-0.20906379,0.1975396226415096,0.0006891515804454684,0.0001,3895
300.0,1243,346,430800,1436,-0.19790768000000006,0.19529811320754709,0.0007448227843269706,0.0001,3907
300.0,1245,346,432000,1440,-0.18821011000000007,0.19305660377358502,0.0007913099834695458,0.0001,3919
300.0,1246,347,433200,1444,-0.10312168999999996,0.19081509433962263,0.0008208091603592038,0.0001,3931
300.0,1246,348,434400,1448,-0.1417990199999999,0.18857358490566023,0.0009600882767699659,0.0001,3943
300.0,1248,349,435600,1452,-0.2525245999999999,0.18633207547169828,0.0009192883735522628,0.0001,3955
300.0,1249,349,436800,1456,-0.16628108999999994,0.18409056603773566,0.001016628579236567,0.0001,3967
300.0,1250,350,438000,1460,-0.17293287000000007,0.1818490566037737,0.0007445795345120132,0.0001,3979
300.0,1252,350,439200,1464,-0.06366226000000007,0.1796075471698113,0.0006186041864566505,0.0001,3991
300.0,1253,351,440400,1468,-0.037251800000000106,0.17736603773584936,0.0008997562108561397,0.0001,4003
300.0,1255,351,441600,1472,-0.01296558000000005,0.17512452830188696,0.0009371743071824312,0.0001,4015
300.0,1256,352,442800,1476,-0.02813689000000002,0.17288301886792434,0.0008749476401135325,0.0001,4027
300.0,1257,352,444000,1480,-0.06327177000000003,0.1706415094339624,0.001116243191063404,0.0001,4039
300.0,1259,353,445200,1484,0.035147230000000015,0.1684,0.0007605514256283641,0.0001,4051
300.0,1260,354,446400,1488,-0.09804091999999995,0.1661584905660376,0.000763993535656482,0.0001,4063
300.0,1262,354,447600,1492,-0.14383402,0.16391698113207553,0.0006823324365541339,0.0001,4075
300.0,1263,355,448800,1496,-0.07429242,0.16167547169811347,0.0007266509346663952,0.0001,4087
300.0,1264,355,450000,1500,-0.05630698000000004,0.15943396226415107,0.0008500120602548122,0.0001,4099
300.0,1265,356,451200,1504,-0.11665130000000007,0.15719245283018868,0.0006761331460438669,0.0001,4111
300.0,1267,356,452400,1508,-0.054528590000000064,0.15495094339622673,0.0007658852264285088,0.0001,4123
300.0,1268,357,453600,1512,-0.19859838000000005,0.1527094339622641,0.000796405365690589,0.0001,4135
300.0,1270,358,454800,1516,-0.1323997899999999,0.1504679245283017,0.0006926609203219414,0.0001,4147
300.0,1271,358,456000,1520,-0.3174065999999999,0.14822641509433976,0.0007523848325945437,0.0001,4159
300.0,1272,359,457200,1524,-0.31010276,0.14598490566037736,0.0007165950955823064,0.0001,4171
300.0,1273,359,458400,1528,-0.2644270099999999,0.1437433962264153,0.0007208279566839337,0.0001,4183
300.0,1275,360,459600,1532,-0.24152772999999997,0.1415018867924528,0.000732909538783133,0.0001,4195
300.0,1276,360,460800,1536,-0.23274461999999996,0.13926037735849084,0.0010607363656163216,0.0001,4207
300.0,1278,361,462000,1540,-0.34738958,0.13701886792452844,0.0006609633564949036,0.0001,4219
300.0,1279,362,463200,1544,-0.54038351,0.13477735849056605,0.0007410517428070307,0.0001,4231
300.0,1280,362,464400,1548,-0.35659728,0.13253584905660387,0.0008548051700927317,0.0001,4243
300.0,1282,363,465600,1552,-0.30914299999999995,0.13029433962264148,0.000742641743272543,0.0001,4255
300.0,1283,363,466800,1556,-0.3273637399999999,0.12805283018867908,0.000953790033236146,0.0001,4267
300.0,1284,364,468000,1560,-0.41927731,0.12581132075471713,0.0010699308477342129,0.0001,4279
300.0,1286,364,469200,1564,-0.5406523199999999,0.12356981132075473,0.0006789759499952197,0.0001,4291
300.0,1287,365,470400,1568,-0.5312966499999998,0.12132830188679256,0.0009232271695509553,0.0001,4303
300.0,1288,365,471600,1572,-0.6173896499999999,0.11908679245283016,0.0005246433429419994,0.0001,4315
300.0,1290,366,472800,1576,-0.6598654500000001,0.1168452830188682,0.0008077597594819963,0.0001,4327
300.0,1291,367,474000,1580,-0.52722664,0.11460377358490581,0.0008743461221456528,0.0001,4339
300.0,1292,367,475200,1584,-0.6281741199999998,0.1123622641509433,0.0007983006071299314,0.0001,4351
300.0,1293,368,476400,1588,-0.5709602299999998,0.11012075471698124,0.0008281078771688044,0.0001,4363
300.0,1294,368,477600,1592,-0.6668808800000001,0.10787924528301884,0.0006711856694892049,0.0001,4375
300.0,1295,369,478800,1596,-0.8528727899999998,0.10563773584905645,0.0006426666514016688,0.0001,4387
300.0,1297,370,480000,1600,-0.79665687,0.1033962264150945,0.0008428978617303073,0.0001,4399
300.0,1298,370,481200,1604,-0.8162786999999999,0.10115471698113199,0.0007392130792140961,0.0001,4411
300.0,1299,371,482400,1608,-0.9296930299999999,0.09891320754716992,0.0008586830226704478,0.0001,4423
300.0,1301,371,483600,1612,-0.79294089,0.09667169811320753,0.0007843115599825978,0.0001,4435
300.0,1302,372,484800,1616,-0.71987482,0.09443018867924557,0.0009787327144294977,0.0001,4447
300.0,1303,372,486000,1620,-0.6074403500000001,0.09218867924528318,0.0007258224068209529,0.0001,4459
300.0,1305,373,487200,1624,-0.6083745899999999,0.08994716981132067,0.0007220571278594434,0.0001,4471
300.0,1306,373,488400,1628,-0.7885961,0.08770566037735861,0.0009308101143687963,0.0001,4483
300.0,1307,374,489600,1632,-0.7179127100000001,0.08546415094339621,0.0008510902407579124,0.0001,4495
300.0,1308,375,490800,1636,-0.7291363900000001,0.08322264150943381,0.0006216879119165242,0.0001,4507
300.0,1310,375,492000,1640,-0.43594911000000003,0.08098113207547175,0.0008951310883276165,0.0001,4519
300.0,1311,376,493200,1644,-0.37390205000000004,0.07873962264150935,0.0009518897859379649,0.0001,4531
300.0,1312,376,494400,1648,-0.47924565,0.07649811320754729,0.0006964866770431399,0.0001,4543
300.0,1313,377,495600,1652,-0.5604939999999999,0.0742566037735849,0.0006386428140103817,0.0001,4555
300.0,1314,377,496800,1656,-0.5480955799999999,0.07201509433962294,0.0008012765320017934,0.0001,4567
300.0,1315,378,498000,1660,-0.4231572,0.06977358490566044,0.0006672416348010302,0.0001,4579
300.0,1316,379,499200,1664,-0.37904208999999994,0.06753207547169804,0.0007291657384485006,0.0001,4591
300.0,1180,423,500400,1668,-0.30428632,0.06529056603773598,0.0007042211946099997,0.0001,4603
300.0,1181,424,501600,1672,-0.14930104,0.06304905660377358,0.0007524528773501515,0.0001,4615
300.0,1182,425,502800,1676,-0.07051655999999994,0.06080754716981118,0.0009148740791715682,0.0001,4627
300.0,1184,425,504000,1680,-0.28519911,0.05856603773584912,0.0007770860684104264,0.0001,4639
300.0,1185,426,505200,1684,-0.20040504000000003,0.05632452830188717,0.0008202441968023777,0.0001,4651
300.0,1186,426,506400,1688,-0.055309680000000035,0.05408301886792455,0.000847158080432564,0.0001,4663
300.0,1187,427,507600,1692,-0.044749130000000095,0.05184150943396215,0.0006966394721530378,0.0001,4675
300.0,1188,428,508800,1696,0.06367800999999998,0.0496000000000002,0.0004912015865556896,0.0001,4687
300.0,1189,428,510000,1700,0.023838320000000045,0.0473584905660378,0.000648406392429024,0.0001,4699
300.0,1190,429,511200,1704,0.03283560999999999,0.045116981132075296,0.0006279639201238751,0.0001,4711
300.0,1192,429,512400,1708,0.19143775,0.04287547169811334,0.0010343751637265086,0.0001,4723
300.0,1193,430,513600,1712,0.19780488999999998,0.04063396226415139,0.0006587908137589693,0.0001,4735
300.0,1194,430,514800,1716,0.18315657999999999,0.03839245283018855,0.0007602575933560729,0.0001,4747
300.0,1195,431,516000,1720,0.09399116999999997,0.03615094339622649,0.0007846801308915019,0.0001,4759
300.0,1196,432,517200,1724,0.19613878999999998,0.03390943396226431,0.0006649766582995653,0.0001,4771
300.0,1198,432,518400,1728,0.4316908699999999,0.031667924528301916,0.0007044292287901044,0.0001,4783
300.0,1199,433,519600,1732,0.50085185,0.02942641509433952,0.0006613422883674502,0.0001,4795
300.0,1200,433,520800,1736,0.50018984,0.027184905660377567,0.0008396927150897682,0.0001,4807
300.0,1201,434,522000,1740,0.2180852,0.02494339622641506,0.0007276223041117191,0.0001,4819
300.0,1202,434,523200,1744,0.25566029,0.022701886792452663,0.0006176554597914219,0.0001,4831
300.0,1203,435,524400,1748,0.30274548,0.02046037735849071,0.0008233946282416582,0.0001,4843
300.0,1204,436,525600,1752,0.3425336900000001,0.01821886792452876,0.0007854897994548082,0.0001,4855
300.0,1205,437,526800,1756,0.25810915,0.01597735849056592,0.0006849264027550817,0.0001,4867
300.0,1206,437,528000,1760,0.21355947000000003,0.013735849056603633,0.000753853702917695,0.0001,4879
300.0,1206,438,529200,1764,0.16215952,0.01149433962264168,0.0008055148646235466,0.0001,4891
300.0,1207,439,530400,1768,-0.0432616,0.01,0.0006858932320028543,0.0001,4903
300.0,1209,439,531600,1772,0.08453236999999998,0.01,0.0008231558604165912,0.0001,4915
300.0,1210,440,532800,1776,0.02957694999999997,0.01,0.0007095657056197524,0.0001,4927
300.0,1211,440,534000,1780,0.1964960799999999,0.01,0.0006779705872759223,0.0001,4939
300.0,1212,441,535200,1784,0.1359198899999999,0.01,0.0007990028243511915,0.0001,4951
300.0,1213,441,536400,1788,-0.0625165100000001,0.01,0.0008003882830962539,0.0001,4963
300.0,1214,442,537600,1792,-0.03301649000000011,0.01,0.000878199702128768,0.0001,4975
300.0,1215,443,538800,1796,-0.04223687999999999,0.01,0.0007115576881915331,0.0001,4987
300.0,1216,443,540000,1800,-0.010501539999999955,0.01,0.0006586308008991182,0.0001,4999
300.0,1217,444,541200,1804,0.04425561000000003,0.01,0.0015032801311463118,0.0001,5011
300.0,1218,444,542400,1808,-0.06552978,0.01,0.0008107541361823678,0.0001,5023
300.0,1219,445,543600,1812,-0.12567714,0.01,0.0012612915597856045,0.0001,5035
300.0,1221,446,544800,1816,-0.12055528000000003,0.01,0.0008620375883765519,0.0001,5047
300.0,1222,446,546000,1820,-0.018231490000000006,0.01,0.0006460752920247614,0.0001,5059
300.0,1223,447,547200,1824,-0.22736424,0.01,0.0008330647833645344,0.0001,5071
300.0,1224,447,548400,1828,-0.47795228,0.01,0.0006801346316933632,0.0001,5083
300.0,1225,448,549600,1832,-0.61072508,0.01,0.0008117961697280407,0.0001,5095
300.0,1226,449,550800,1836,-0.6457365199999999,0.01,0.0007709891651757061,0.0001,5107
300.0,1227,449,552000,1840,-0.41450361999999996,0.01,0.0007059514755383134,0.0001,5119
300.0,1228,450,553200,1844,-0.5781161400000001,0.01,0.0005411521997302771,0.0001,5131
300.0,1230,450,554400,1848,-0.56450327,0.01,0.0007033082074485719,0.0001,5143
300.0,1231,451,555600,1852,-0.6130143699999999,0.01,0.0005617357674054801,0.0001,5155
300.0,1232,451,556800,1856,-0.57079136,0.01,0.0007136698113754392,0.0001,5167
300.0,1233,452,558000,1860,-0.4617741400000001,0.01,0.0009007328189909458,0.0001,5179
300.0,1234,453,559200,1864,-0.33066397999999997,0.01,0.0007973052561283112,0.0001,5191
300.0,1235,453,560400,1868,-0.21390090000000003,0.01,0.0005774741293862462,0.0001,5203
300.0,1236,454,561600,1872,-0.43194116000000016,0.01,0.0005869396845810115,0.0001,5215
300.0,1237,454,562800,1876,-0.20743287000000013,0.01,0.0006165229715406895,0.0001,5227
300.0,1238,455,564000,1880,-0.08036809000000009,0.01,0.0005871620960533619,0.0001,5239
300.0,1239,455,565200,1884,-0.01801522000000005,0.01,0.0005945174489170313,0.0001,5251
300.0,1240,456,566400,1888,0.031513079999999964,0.01,0.0010707111796364188,0.0001,5263
300.0,1241,457,567600,1892,-0.049542580000000024,0.01,0.0005790811264887452,0.0001,5275
300.0,1241,458,568800,1896,-0.08352212000000007,0.01,0.0006323538837023079,0.0001,5287
300.0,1242,458,570000,1900,-0.13784682000000012,0.01,0.0006727906875312328,0.0001,5299
300.0,1243,459,571200,1904,-0.07124750000000009,0.01,0.0005907351151108742,0.0001,5311
300.0,1244,459,572400,1908,-0.1365049800000001,0.01,0.0010372739052399993,0.0001,5323
300.0,1245,460,573600,1912,-0.14812695000000006,0.01,0.0007647425518371165,0.0001,5335
300.0,1246,461,574800,1916,-0.27620419000000007,0.01,0.0009201086359098554,0.0001,5347
300.0,1247,461,576000,1920,-0.26024351,0.01,0.000656438700389117,0.0001,5359
300.0,1248,462,577200,1924,-0.22306937000000004,0.01,0.0007159150554798543,0.0001,5371
300.0,1249,463,578400,1928,-0.18143227999999997,0.01,0.0007365416968241334,0.0001,5383
300.0,1250,463,579600,1932,-0.06731347999999994,0.01,0.0007016515010036528,0.0001,5395
300.0,1251,464,580800,1936,-0.03214337999999995,0.01,0.0006545899086631835,0.0001,5407
300.0,1252,464,582000,1940,-0.20488627999999998,0.01,0.0006089715752750635,0.0001,5419
300.0,1253,465,583200,1944,-0.18489113,0.01,0.0005632317042909563,0.0001,5431
300.0,1254,465,584400,1948,-0.10419081000000002,0.01,0.0006178682669997215,0.0001,5443
300.0,1255,466,585600,1952,-0.10130239000000005,0.01,0.0007610292523168027,0.0001,5455
300.0,1256,467,586800,1956,-0.07447176000000004,0.01,0.0005655921995639801,0.0001,5467
300.0,1256,467,588000,1960,-0.07864564000000002,0.01,0.0006367178866639733,0.0001,5479
300.0,1257,468,589200,1964,-0.26055567999999996,0.01,0.0005825307453051209,0.0001,5491
300.0,1258,469,590400,1968,-0.29435286999999993,0.01,0.0007260197307914495,0.0001,5503
300.0,1259,469,591600,1972,-0.2222353,0.01,0.000605286390054971,0.0001,5515
300.0,1260,470,592800,1976,-0.39088913,0.01,0.0005701681948266923,0.0001,5527
300.0,1261,471,594000,1980,-0.5529447099999999,0.01,0.0006144664948806167,0.0001,5539
300.0,1261,471,595200,1984,-0.55406694,0.01,0.000444866600446403,0.0001,5551
300.0,1262,472,596400,1988,-0.4313380900000001,0.01,0.0006400954443961382,0.0001,5563
300.0,1263,472,597600,1992,-0.31174485,0.01,0.0006908065406605601,0.0001,5575
300.0,1264,473,598800,1996,-0.26672508,0.01,0.0005056377849541605,0.0001,5587
300.0,1156,518,600000,2000,-0.29755803000000003,0.01,0.0006474972469732165,0.0001,5599
300.0,1157,519,601200,2004,-0.24323202,0.01,0.000592830590903759,0.0001,5611
300.0,1158,519,602400,2008,-0.18861368000000003,0.01,0.0007038151379674673,0.0001,5623
300.0,1159,520,603600,2012,-0.17199098999999993,0.01,0.0006770732579752803,0.0001,5635
300.0,1160,520,604800,2016,-0.032778409999999994,0.01,0.0006846835603937507,0.0001,5647
300.0,1161,521,606000,2020,-0.09833805000000001,0.01,0.0006825545569881797,0.0001,5659
300.0,1162,522,607200,2024,0.003851599999999973,0.01,0.0006176279275678098,0.0001,5671
300.0,1163,523,608400,2028,0.036775339999999976,0.01,0.0007996500935405493,0.0001,5683
300.0,1163,523,609600,2032,-0.17590653000000003,0.01,0.0007976606721058488,0.0001,5695
300.0,1164,524,610800,2036,-0.11817284000000006,0.01,0.000829041819088161,0.0001,5707
300.0,1165,524,612000,2040,-0.14889322,0.01,0.0007516319747082889,0.0001,5719
300.0,1166,525,613200,2044,-0.15822744,0.01,0.0005258386954665184,0.0001,5731
300.0,1167,526,614400,2048,-0.3743770799999999,0.01,0.0009335882496088743,0.0001,5743
300.0,1168,526,615600,2052,-0.3513035199999999,0.01,0.0008091296767815948,0.0001,5755
300.0,1169,527,616800,2056,-0.22430712999999997,0.01,0.0007782653556205332,0.0001,5767
300.0,1170,528,618000,2060,-0.15521193999999996,0.01,0.0004977674689143896,0.0001,5779
300.0,1170,528,619200,2064,-0.03489597000000006,0.01,0.0005830200389027596,0.0001,5791
300.0,1171,529,620400,2068,-0.008158090000000055,0.01,0.0007792295655235648,0.0001,5803
300.0,1172,530,621600,2072,-0.06059726000000005,0.01,0.0006156893214210868,0.0001,5815
300.0,1173,530,622800,2076,-0.14406543000000005,0.01,0.0007358130533248186,0.0001,5827
300.0,1174,531,624000,2080,0.07672254000000005,0.01,0.0005303084617480636,0.0001,5839
300.0,1175,531,625200,2084,0.07779560000000009,0.01,0.0007157293730415404,0.0001,5851
300.0,1176,532,626400,2088,0.049577820000000064,0.01,0.0006920999148860574,0.0001,5863
300.0,1177,533,627600,2092,0.17285436999999998,0.01,0.0005942604038864374,0.0001,5875
300.0,1178,533,628800,2096,0.17697164999999992,0.01,0.0005427268915809691,0.0001,5887
300.0,1179,534,630000,2100,0.42395419999999995,0.01,0.0007053464069031179,0.0001,5899
300.0,1180,534,631200,2104,0.39811849999999993,0.01,0.0005962019204162061,0.0001,5911
300.0,1181,535,632400,2108,0.4398687499999999,0.01,0.0006218031048774719,0.0001,5923
300.0,1181,536,633600,2112,0.4324999799999999,0.01,0.0006211786530911922,0.0001,5935
300.0,1182,536,634800,2116,0.42220493999999986,0.01,0.0007312576053664088,0.0001,5947
300.0,1183,537,636000,2120,0.41587698,0.01,0.0005680497852154076,0.0001,5959
300.0,1184,537,637200,2124,0.22967655999999997,0.01,0.0007147001451812685,0.0001,5971
300.0,1185,538,638400,2128,0.22785202000000004,0.01,0.0006323904963210225,0.0001,5983
300.0,1186,538,639600,2132,0.2739247800000001,0.01,0.0006948274676688015,0.0001,5995
300.0,1187,539,640800,2136,0.21844139000000007,0.01,0.0005958671099506319,0.0001,6007
300.0,1188,540,642000,2140,0.19452621999999997,0.01,0.0005280247423797846,0.0001,6019
300.0,1189,540,643200,2144,0.3316472399999999,0.01,0.0005925479927100241,0.0001,6031
300.0,1190,541,644400,2148,0.4644626000000001,0.01,0.0006038846331648529,0.0001,6043
300.0,1191,541,645600,2152,0.5418136900000001,0.01,0.0006337246159091592,0.0001,6055
300.0,1192,542,646800,2156,0.46790515,0.01,0.0006587480311281979,0.0001,6067
300.0,1193,543,648000,2160,0.22700579,0.01,0.0007513052551075816,0.0001,6079
300.0,1194,543,649200,2164,0.04648406999999996,0.01,0.0007383135380223393,0.0001,6091
300.0,1195,544,650400,2168,0.062011660000000045,0.01,0.0007441751658916473,0.0001,6103
300.0,1196,544,651600,2172,0.18193627000000004,0.01,0.0006745720747858286,0.0001,6115
300.0,1197,545,652800,2176,0.24081274,0.01,0.0007550001610070467,0.0001,6127
300.0,1197,545,654000,2180,0.07665777000000004,0.01,0.0008891811594367027,0.0001,6139
300.0,1198,546,655200,2184,0.03225089,0.01,0.0006129664252512157,0.0001,6151
300.0,1199,547,656400,2188,-0.13914634000000003,0.01,0.0006937079015187919,0.0001,6163
300.0,1200,547,657600,2192,-0.45431902999999996,0.01,0.0009284448460675776,0.0001,6175
300.0,1200,548,658800,2196,-0.4363180199999999,0.01,0.0007504519307985902,0.0001,6187
300.0,1201,549,660000,2200,-0.64450469,0.01,0.0005707759410142899,0.0001,6199
300.0,1202,549,661200,2204,-0.6847241900000002,0.01,0.0005898021045140922,0.0001,6211
300.0,1203,550,662400,2208,-0.7008956999999999,0.01,0.0008828869904391468,0.0001,6223
300.0,1204,550,663600,2212,-0.7688776199999998,0.01,0.000602102663833648,0.0001,6235
300.0,1205,551,664800,2216,-0.86457892,0.01,0.0007549966685473919,0.0001,6247
300.0,1206,552,666000,2220,-0.8147336100000001,0.01,0.0006622388027608395,0.0001,6259
300.0,1207,552,667200,2224,-0.6557362299999998,0.01,0.0007309764041565359,0.0001,6271
300.0,1208,553,668400,2228,-0.6565816199999999,0.01,0.0006784303695894778,0.0001,6283
300.0,1209,553,669600,2232,-0.55466551,0.01,0.0008224229677580297,0.0001,6295
300.0,1209,554,670800,2236,-0.5894060999999999,0.01,0.0007073110900819302,0.0001,6307
300.0,1210,554,672000,2240,-0.51069193,0.01,0.0006360089755617082,0.0001,6319
300.0,1211,555,673200,2244,-0.45175528,0.01,0.0006679849466308951,0.0001,6331
300.0,1212,556,674400,2248,-0.4718499300000001,0.01,0.0012663834495469928,0.0001,6343
300.0,1213,556,675600,2252,-0.5845038400000001,0.01,0.0007325573242269456,0.0001,6355
300.0,1214,557,676800,2256,-0.5524494999999999,0.01,0.0005444556009024382,0.0001,6367
300.0,1214,558,678000,2260,-0.5310462699999998,0.01,0.0006753983325324953,0.0001,6379
300.0,1214,559,679200,2264,-0.3370888899999999,0.01,0.0006713622715324163,0.0001,6391
300.0,1215,559,680400,2268,-0.39938492,0.01,0.0006056202109903097,0.0001,6403
300.0,1216,560,681600,2272,-0.42067001999999987,0.01,0.0007055859314277768,0.0001,6415
300.0,1217,560,682800,2276,-0.41097154999999985,0.01,0.00045977727859281003,0.0001,6427
300.0,1218,561,684000,2280,-0.46268321999999995,0.01,0.0006062299944460392,0.0001,6439
300.0,1219,561,685200,2284,-0.46662242,0.01,0.0008013157639652491,0.0001,6451
