timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.7423853402800873,0.17038938012905305,1.0,0.0325
100000,0.5451463899999999,0.5249311563417141,-0.04706480380932033,1.0,0.0025
200000,-4.73800493,0.4745819046193025,-0.09741405553173157,1.0,0.005
300000,1.0875575100000001,0.5766554327261502,0.004659472575116075,1.0,0.0025
400000,-0.7144888799999998,0.5091597536202561,-0.06283620653077801,1.0,0.0025
500000,3.0731486900000005,0.55958993904573,-0.012406021105304343,1.0,0.0
600000,-1.0200641599999998,0.5205899265480802,-0.051406033602953795,1.0,0.0025
700000,-2.93212466,0.500273227266732,-0.07172273288430238,1.0,0.0
800000,-0.5516121400000001,0.5150234254635273,-0.056972534687506675,1.0,0.005
900000,-1.9796315899999994,0.5026255692995863,-0.0693703908514478,1.0,0.005
1000000,-3.6389942300000007,0.4706462000309222,-0.1013497601201117,1.0,0.0025
1100000,-3.2479616599999996,0.5374332370313213,-0.03456272311971289,1.0,0.0075
1200000,-1.9492121500000008,0.45603487025233946,-0.11596108989869464,1.0,0.0075
1300000,-1.5694319099999998,0.479990502174812,-0.09200545797622212,1.0,0.005
1400000,-2.5952674300000003,0.4517802715187485,-0.1202156886322857,1.0,0.0075
1500000,0.6177910600000001,0.41884393529448005,-0.15315202485655408,1.0,0.005
1600000,1.9037963499999997,0.37025612463103286,-0.2017398355200013,1.0,0.005
1700000,1.5155918799999997,0.47642699970144375,-0.09556896044959046,1.0,0.015
1800000,-0.24866914000000043,0.4679957392017856,-0.1040002209492485,1.0,0.005
1900000,0.77603803,0.45734251324294745,-0.11465344690808674,1.0,0.0075
2000000,-0.6726264900000003,0.40328859604842804,-0.16870736410260606,1.0,0.0075
2000896,0.06981601000000012,0.40129751970159383,-0.17069844044944035,1.0,0.0075
