timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.6283064003044341,0.056310440153399866,1.0,0.02
100000,3.181296660000001,0.5575947399441352,-0.014401220206898904,1.0,0.0
200000,-1.64451036,0.5231091694763118,-0.048886790674722375,1.0,0.0
300000,-2.24892642,0.4867687583364147,-0.08522720181461939,1.0,0.005
400000,-0.4654825000000001,0.475881420467491,-0.09611453968354329,1.0,0.0
500000,2.2008228099999996,0.542502458939933,-0.029493501211101218,1.0,0.0
600000,-1.0237365600000006,0.5639808345384381,-0.008015125612596173,1.0,0.0075
700000,-2.42425647,0.5641404414565798,-0.007855518694454364,1.0,0.0025
800000,2.758193179999999,0.5716388366609644,-0.00035712349006966626,1.0,0.015
900000,-0.4848785499999997,0.5334756396526257,-0.0385203204984085,1.0,0.0125
1000000,-2.4928694900000004,0.47838025526265426,-0.09361570488837977,1.0,0.0075
1100000,0.3866576299999999,0.4775850416339432,-0.09441091851709099,1.0,0.005
1200000,0.59319391,0.4631420440228803,-0.10885391612815376,1.0,0.0125
1300000,-1.84050437,0.5031606472321125,-0.06883531291892181,1.0,0.005
1400000,1.7957786900000001,0.5353102243246611,-0.03668573582637298,1.0,0.0125
1500000,0.7540286999999997,0.5136763382888412,-0.05831962186219305,1.0,0.0025
1600000,0.5426632499999997,0.46318294518762043,-0.1088130149634136,1.0,0.005
1700000,0.8130548099999999,0.4649687612709553,-0.10702719888007875,1.0,0.0025
1800000,-1.5684257499999996,0.48910651554326984,-0.08288944460776419,1.0,0.0025
1900000,1.8267612299999996,0.5353109684979706,-0.03668499165306358,1.0,0.0025
2000000,0.47206956000000005,0.44412530826032287,-0.12787065189071137,1.0,0.005
2000896,-4.18219222,0.45512593837137005,-0.11687002177966427,1.0,0.005
