timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.7440244884021407,0.05996158353551063,1.0,0.12
100000,0.4541740100000001,1.5398384705926744,0.855775565726044,1.0,0.5375
200000,-7.44456754,2.190520330605561,1.5064574257389303,1.0,0.865
300000,-12.215583949999997,3.2395275044840277,2.5554645996173972,1.0,0.865
400000,-8.524844239999998,1.390732101274059,0.7066691964074284,1.0,0.2225
500000,-7.543838109999999,0.32980425764890775,-0.35425864721772277,1.0,0.08
600000,-6.99204559,0.5317812126088794,-0.1522816922577507,1.0,0.0125
700000,-1.6067386300000004,0.5470637092999127,-0.13699919556671764,1.0,0.01
800000,-3.02357617,0.5741343508371147,-0.10992855402951567,1.0,0.0125
900000,-0.49456711,0.6341721254198093,-0.04989077944682099,1.0,0.02
1000000,1.7877328999999997,0.6665359165101219,-0.0175269883565083,1.0,0.015
1100000,-1.6842549100000002,0.6721266239623208,-0.011936280904309591,1.0,0.025
1200000,-3.4916421599999996,0.7350110284302542,0.05094812356362381,1.0,0.0225
1300000,-0.27862884000000016,0.7579445938132291,0.07388168894659877,1.0,0.03
1400000,-2.4583025700000003,0.730368061051658,0.046305156185027584,1.0,0.0275
1500000,-0.24752228999999978,0.6566803153247531,-0.027382589541877344,1.0,0.015
1600000,-1.8782980699999998,0.6895206771748442,0.00545777230821404,1.0,0.0125
1700000,-1.1962239999999995,0.6377035110929528,-0.04635939377367764,1.0,0.0025
1800000,-3.57473413,0.585606633122052,-0.0984562717445785,1.0,0.0325
1900000,-0.20560379000000004,0.654087639556045,-0.029975265310585333,1.0,0.0075
2000000,-70.38200296,0.9940807613115841,0.31001785644495355,1.0,0.3675
