time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss
248,525,507904,0.07243026999999999,300.0,967,2470,0.020516269747167824,0.21767578125,0.2,-0.03912022117292509,-0.13577771186828613,0.029185563,0.0003,-0.07376126199960709,-0.8695635188370943
249,525,509952,-0.03090111999999999,300.0,970,2480,0.03483983536134474,0.215673828125,0.2,-0.03931884906196501,-0.06657624244689941,0.030844463,0.0003,-0.05632331967353821,-0.8331362146884203
250,526,512000,0.00964967000000001,300.0,972,2490,0.016468831856036557,0.230126953125,0.2,-0.04143427662784234,-0.13444924354553223,0.030303229,0.0003,-0.025132708251476288,-0.8880040304735303
251,527,514048,-0.05558852999999999,300.0,974,2500,0.01975862080580555,0.2271484375,0.2,-0.038860010952339506,0.04637843370437622,0.030168653,0.0003,-0.07142140716314316,-0.8781511468812824
252,528,516096,-0.009771720000000053,300.0,977,2510,0.022197329442133196,0.220263671875,0.2,-0.03787093794817338,-0.03237926959991455,0.03058733,0.0003,-0.029747668653726578,-0.849858951754868
253,528,518144,0.13171469999999996,300.0,979,2520,0.03704702809336595,0.218701171875,0.2,-0.04020477901794948,-0.022348523139953613,0.028533323,0.0003,-0.06701915711164474,-0.8783076912164688
254,529,520192,0.19819524000000008,300.0,981,2530,0.023591481638140975,0.213720703125,0.2,-0.04104087059968151,-0.07147216796875,0.027976291,0.0003,-0.051627110689878464,-0.9016701482236386
255,530,522240,0.11989823000000004,300.0,983,2540,0.03940623777452856,0.205615234375,0.2,-0.03828141127305571,-0.13862824440002441,0.027205124,0.0003,-0.03516583889722824,-0.8760726014152169
256,531,524288,0.031265289999999994,300.0,986,2550,0.05783335259766318,0.2177734375,0.2,-0.037446879484923555,0.025067806243896484,0.030080773,0.0003,-0.030573584139347076,-0.8483041055500508
257,532,526336,-0.13300732,300.0,988,2560,0.04156097142840735,0.22880859375,0.2,-0.03984910550934728,-0.03394889831542969,0.031336572,0.0003,-0.03825145959854126,-0.8682005509734154
258,533,528384,-0.17740519000000002,300.0,990,2570,0.04190612055244856,0.226220703125,0.2,-0.04385523943929002,-0.15629661083221436,0.029458087,0.0003,-0.05117378756403923,-0.8531683614477515
259,534,530432,-0.19595331000000005,300.0,992,2580,0.03788287354400381,0.218505859375,0.2,-0.03994732778955949,0.03273278474807739,0.0287172,0.0003,-0.052570827305316925,-0.8831015883013607
260,535,532480,-0.08284517000000005,300.0,994,2590,0.037868734612129626,0.237060546875,0.2,-0.0424123180040624,0.15459567308425903,0.031233363,0.0003,-0.05945506691932678,-0.8725194960832596
261,535,534528,-0.06540642999999997,300.0,997,2600,0.04232359496527351,0.21884765625,0.2,-0.04456937087816186,-0.045516014099121094,0.030365214,0.0003,-0.06322073191404343,-0.8685091216117143
262,536,536576,-0.08302577999999997,300.0,999,2610,0.09907465019496157,0.210791015625,0.2,-0.03900460695876973,0.013701081275939941,0.028869133,0.0003,-0.028972283005714417,-0.8755602177232504
263,537,538624,0.0025525400000000376,300.0,1002,2620,0.05559190335916355,0.23193359375,0.2,-0.041308402533468326,-0.02740013599395752,0.028392551,0.0003,-0.04478119686245918,-0.8783804286271334
264,538,540672,-0.10614145000000004,300.0,1004,2630,0.05395432724035345,0.232373046875,0.2,-0.039688382484018805,0.08837127685546875,0.03044539,0.0003,-0.04167658090591431,-0.8746023662388325
265,539,542720,-0.14267664000000002,300.0,1006,2640,0.052712120494106784,0.240771484375,0.2,-0.03893931399506982,0.1569409966468811,0.029779319,0.0003,-0.05079079419374466,-0.864746804535389
266,539,544768,-0.09854078000000005,300.0,1008,2650,0.03807026474387385,0.2083984375,0.2,-0.04060303816222586,-0.2254486083984375,0.02712915,0.0003,-0.059046704322099686,-0.8733641803264618
267,540,546816,-0.39879873000000005,300.0,1011,2660,0.02676442500378471,0.225244140625,0.2,-0.04040124708553776,0.01560431718826294,0.027361173,0.0003,-0.04210365191102028,-0.8712554348632693
268,541,548864,-0.538063,300.0,1014,2670,0.028545189800206573,0.242822265625,0.2,-0.03937270824972074,-0.12066209316253662,0.031621628,0.0003,-0.06376374512910843,-0.8605253037065268
269,541,550912,-0.5186544899999999,300.0,1016,2680,0.0737531952210702,0.215625,0.2,-0.0401385532139102,0.004233241081237793,0.029302066,0.0003,-0.0411505252122879,-0.8544189427047968
270,542,552960,-0.5441055099999998,300.0,1018,2690,0.060282364627346395,0.223681640625,0.2,-0.040866763397934845,0.1261950135231018,0.028827231,0.0003,-0.05113259702920914,-0.8701050648465752
271,543,555008,-0.5464200399999999,300.0,1020,2700,0.06270018892828375,0.220361328125,0.2,-0.03780458279070444,0.033097684383392334,0.025066774,0.0003,-0.05747286230325699,-0.8707478204742074
272,544,557056,-0.3724449799999999,300.0,1023,2710,0.05213493765913881,0.24521484375,0.2,-0.04214886476111133,0.19986110925674438,0.031998873,0.0003,-0.039266228675842285,-0.8719164988026022
273,544,559104,-0.49411488999999986,300.0,1026,2720,0.04301714649191126,0.241552734375,0.2,-0.04141218776640017,0.3619641065597534,0.03472794,0.0003,-0.0458097830414772,-0.8735036324709654
274,545,561152,-0.3898762,300.0,1028,2730,0.024679753891541624,0.204736328125,0.2,-0.0422249013761757,-0.3201814889907837,0.029692853,0.0003,-0.05773548036813736,-0.8465307371690869
275,546,563200,-0.67923445,300.0,1031,2740,0.08689192594029009,0.21826171875,0.2,-0.03884969791979529,0.08784294128417969,0.029073544,0.0003,-0.02519487589597702,-0.8434599660336971
276,546,565248,-0.50892398,300.0,1033,2750,0.046895584050798786,0.22626953125,0.2,-0.04012315391737502,0.12529373168945312,0.027916562,0.0003,-0.04306476190686226,-0.8455753890797496
277,547,567296,-0.55766709,300.0,1035,2760,0.0296437720884569,0.230224609375,0.2,-0.04379458821931621,0.4100971817970276,0.030588783,0.0003,-0.05375095084309578,-0.8191789770498872
278,548,569344,-0.5762805400000001,300.0,1037,2770,0.06987012152094393,0.210791015625,0.2,-0.04196611393126659,0.18559002876281738,0.027218048,0.0003,-0.044722579419612885,-0.8246331421658397
279,549,571392,-0.5110265300000001,300.0,1039,2780,0.027261111911502666,0.21904296875,0.2,-0.040092623111559075,0.2335304617881775,0.02919918,0.0003,-0.06109672039747238,-0.8404700558632612
280,550,573440,-0.39708785999999996,300.0,1042,2790,0.053717498388141396,0.2357421875,0.2,-0.04156940447282977,0.17852294445037842,0.029541688,0.0003,-0.046836137771606445,-0.8611089454963803
281,550,575488,-0.30534441,300.0,1044,2800,0.09516469485824927,0.229541015625,0.2,-0.04156497227377258,0.24257612228393555,0.028525695,0.0003,-0.04050413891673088,-0.8237069390714169
282,551,577536,-0.31105259,300.0,1046,2810,0.09109209408052266,0.230322265625,0.2,-0.04369872589595616,0.3810443878173828,0.029336724,0.0003,0.004903849214315414,-0.8489684930071235
283,552,579584,-0.12271564,300.0,1049,2820,0.01262738128862111,0.227587890625,0.2,-0.0432771209278144,0.6966594457626343,0.027471956,0.0003,-0.05599071830511093,-0.878786214068532
284,553,581632,-0.08194428999999992,300.0,1051,2830,0.019459556593210435,0.23203125,0.2,-0.04337107570027001,0.6044947504997253,0.036638074,0.0003,-0.060530614107847214,-0.8348422031849623
285,554,583680,-0.04165129999999993,300.0,1053,2840,0.05640890973736532,0.245556640625,0.2,-0.043423531379085036,0.23687994480133057,0.029831972,0.0003,-0.06241205334663391,-0.8496264999732375
286,554,585728,-0.005621460000000047,300.0,1055,2850,0.0607886279176455,0.20634765625,0.2,-0.039860557418433015,0.1611146330833435,0.029095192,0.0003,-0.05971502512693405,-0.8068638622760773
287,555,587776,-0.055639479999999956,300.0,1058,2860,0.03798873696359806,0.214697265625,0.2,-0.04048975432524458,-0.012645363807678223,0.03133808,0.0003,-0.06047169864177704,-0.8094339037314058
288,556,589824,0.15390084999999998,300.0,1060,2870,0.04083699992042966,0.214306640625,0.2,-0.041091367207991426,-0.08796799182891846,0.031196771,0.0003,-0.0550805926322937,-0.8114502299576998
289,557,591872,-0.08277028,300.0,1062,2880,0.022197835173574276,0.219580078125,0.2,-0.04097711411013734,-0.0638352632522583,0.029077161,0.0003,-0.047845419496297836,-0.8071494180709123
290,557,593920,0.010660699999999954,300.0,1065,2890,0.04688349548378028,0.210693359375,0.2,-0.04188926614879165,0.048063576221466064,0.028758693,0.0003,-0.0343036875128746,-0.7825063966214657
291,558,595968,0.02402237999999998,300.0,1067,2900,0.03378054199274629,0.219921875,0.2,-0.04287389127421193,0.06901240348815918,0.02980408,0.0003,-0.05069294199347496,-0.8221134940162301
292,558,598016,0.002074559999999954,300.0,1069,2910,0.044988053530687466,0.2345703125,0.2,-0.04336795195122249,-0.18031108379364014,0.033979036,0.0003,-0.06304033100605011,-0.8124087106436491
293,530,600064,-0.022720369999999986,300.0,1131,2920,0.05427339177695103,0.220556640625,0.2,-0.043404491766705175,-0.05196952819824219,0.029080829,0.0003,-0.04956115037202835,-0.8271343214437366
294,531,602112,-0.032796549999999994,300.0,1133,2930,0.0461086314113345,0.23115234375,0.2,-0.04297729244281072,-0.18437063694000244,0.033823013,0.0003,-0.04725755751132965,-0.8093531591817736
295,531,604160,-0.06860708,300.0,1135,2940,0.08170231317635626,0.21826171875,0.2,-0.04496139405237045,-0.025143146514892578,0.029559229,0.0003,-0.0511016808450222,-0.7851503521203995
296,532,606208,-0.11443914999999995,300.0,1138,2950,0.027079576428513975,0.21494140625,0.2,-0.04095008097065147,-0.040549516677856445,0.028566722,0.0003,-0.05927053093910217,-0.7872416771948337
297,533,608256,-0.03196402999999999,300.0,1140,2960,0.04364210763014853,0.22529296875,0.2,-0.04359861125994939,0.10215812921524048,0.032549784,0.0003,-0.06324601173400879,-0.8252890937030315
298,534,610304,-0.12183884000000006,300.0,1142,2970,0.04691170314908959,0.2314453125,0.2,-0.043723366488120516,-0.01886439323425293,0.031693213,0.0003,-0.07211573421955109,-0.8007210301235318
299,534,612352,-0.3228295100000001,300.0,1145,2980,0.07199912894284352,0.22451171875,0.2,-0.04266256443515885,0.11699670553207397,0.02830569,0.0003,-0.03813163936138153,-0.820449392683804
300,535,614400,-0.13711481000000006,300.0,1147,2990,0.02619904826278798,0.20498046875,0.2,-0.042006975709227845,-0.16280126571655273,0.025843557,0.0003,-0.07331140339374542,-0.8281843790784478
301,535,616448,-0.15835165000000007,300.0,1150,3000,0.03048623131471686,0.228564453125,0.2,-0.043547539180144666,-0.19268584251403809,0.03112129,0.0003,-0.05861224979162216,-0.81627634242177
302,536,618496,-0.19213047000000005,300.0,1152,3010,0.015457520082418342,0.2095703125,0.2,-0.03912425100279506,0.24774420261383057,0.027693022,0.0003,-0.07132325321435928,-0.819705392792821
303,537,620544,-0.26721232,300.0,1155,3020,0.021590032911626623,0.2140625,0.2,-0.0411837466963334,0.14530038833618164,0.029253103,0.0003,-0.056100670248270035,-0.7943405302241444
304,537,622592,-0.31854250000000006,300.0,1157,3030,0.031012266263132915,0.230029296875,0.2,-0.04142710275191348,0.2435320019721985,0.030489797,0.0003,-0.05989518016576767,-0.8102594388648867
305,538,624640,-0.33843336,300.0,1159,3040,0.08985035959631205,0.2103515625,0.2,-0.03994612828391837,0.04354041814804077,0.025629412,0.0003,-0.036143708974123,-0.7779581302776932
306,539,626688,-0.33738564,300.0,1161,3050,0.038522214139811696,0.216064453125,0.2,-0.04103323642775649,0.35493004322052,0.030813064,0.0003,-0.05338408052921295,-0.8120942616835236
307,540,628736,-0.3768478,300.0,1164,3060,0.06335115185938775,0.224365234375,0.2,-0.043129293955280444,0.16077178716659546,0.03266923,0.0003,-0.038467053323984146,-0.8297066058963537
308,540,630784,-0.49070488999999995,300.0,1166,3070,0.08446488339686767,0.20908203125,0.2,-0.037999239802593364,0.13980889320373535,0.027400494,0.0003,0.002939946949481964,-0.7974336048588156
309,541,632832,-0.6583792499999999,300.0,1168,3080,0.028739400667836888,0.215771484375,0.2,-0.041697796220250896,-0.010657787322998047,0.028933413,0.0003,-0.05696489289402962,-0.783181550912559
310,542,634880,-0.7296830000000001,300.0,1170,3090,0.07757641081698238,0.22470703125,0.2,-0.041836627750308254,0.18919920921325684,0.030543864,0.0003,-0.022470448166131973,-0.7704384259879589
311,542,636928,-0.7433316300000002,300.0,1173,3100,0.04214922723476775,0.22353515625,0.2,-0.043085684161633254,0.288188636302948,0.030506952,0.0003,-0.05675867944955826,-0.8045324804261327
312,543,638976,-0.8134545199999998,300.0,1175,3110,0.026283796195639298,0.22841796875,0.2,-0.041035336146887855,0.47304171323776245,0.030157331,0.0003,-0.06113000959157944,-0.7789852084591985
313,543,641024,-0.86363795,300.0,1178,3120,0.04507317583193071,0.21552734375,0.2,-0.04100890126719605,0.23820120096206665,0.03223777,0.0003,-0.07171087712049484,-0.7877753261476755
314,544,643072,-0.7432048900000001,300.0,1180,3130,0.06713620906230063,0.19873046875,0.2,-0.039678374901995994,0.3156753182411194,0.024689492,0.0003,-0.03666457161307335,-0.7817298406735063
315,545,645120,-0.7465428300000001,300.0,1182,3140,0.034680971381021664,0.20869140625,0.2,-0.04076798747410067,0.5019589066505432,0.029747125,0.0003,-0.0687977522611618,-0.7856995234265923
316,545,647168,-0.70420894,300.0,1185,3150,0.04021213336964138,0.21943359375,0.2,-0.043237997582764365,0.5091664791107178,0.03202027,0.0003,-0.048353031277656555,-0.7731035945937037
317,546,649216,-0.55990761,300.0,1187,3160,0.055878861236851665,0.217431640625,0.2,-0.042013382003642616,0.5706806182861328,0.03167377,0.0003,-0.022859573364257812,-0.7671262910589576
318,547,651264,-0.4287449299999999,300.0,1189,3170,0.1378304246580228,0.21787109375,0.2,-0.04194469446374569,0.29932379722595215,0.027401181,0.0003,0.0056039318442344666,-0.7765010533854365
319,547,653312,-0.48712247,300.0,1192,3180,0.05053204681025818,0.222314453125,0.2,-0.042224186941166406,0.5174510478973389,0.032758497,0.0003,-0.04755912721157074,-0.789995570294559
320,548,655360,-0.5490362000000001,300.0,1194,3190,0.06815692022209988,0.22578125,0.2,-0.041648269555298614,0.4238208532333374,0.03007451,0.0003,-0.040776774287223816,-0.7707868600264192
321,549,657408,-0.4822535499999999,300.0,1196,3200,0.0491342039720621,0.2173828125,0.2,-0.041882766812341286,0.32807421684265137,0.03061672,0.0003,-0.04255635291337967,-0.8023467877879739
322,549,659456,-0.47182862999999997,300.0,1199,3210,0.030303579417522996,0.21884765625,0.2,-0.04354985104437219,0.5618716478347778,0.031596173,0.0003,-0.07024310529232025,-0.7776137152686715
323,550,661504,-0.18890164,300.0,1201,3220,0.05239734249189496,0.209326171875,0.2,-0.04396267796691973,0.4806082844734192,0.028312132,0.0003,-0.041806869208812714,-0.7937302248552441
324,551,663552,-0.17125747,300.0,1203,3230,0.09722878651227802,0.235205078125,0.2,-0.04490184981841594,0.13088929653167725,0.034328077,0.0003,-0.02622189000248909,-0.7691767640411854
325,551,665600,-0.07431738000000002,300.0,1206,3240,0.02344298925891053,0.2138671875,0.2,-0.04041504296474159,0.400332510471344,0.031012455,0.0003,-0.07306021451950073,-0.7836035592481494
326,552,667648,-0.03695362000000001,300.0,1208,3250,0.01971805215580389,0.216650390625,0.2,-0.04223587835149374,0.44956374168395996,0.031785168,0.0003,-0.05162389948964119,-0.7653886023908854
327,553,669696,0.09750047999999996,300.0,1210,3260,0.07725815022131428,0.210107421875,0.2,-0.041604055603966114,0.14822131395339966,0.029081276,0.0003,-0.031571704894304276,-0.7503369888290763
328,553,671744,0.13370017,300.0,1213,3270,0.04868632241850719,0.2140625,0.2,-0.03847729812841862,0.07216185331344604,0.03250462,0.0003,-0.03712019696831703,-0.7409383572638035
329,554,673792,0.014687440000000027,300.0,1215,3280,0.03911541160196066,0.213525390625,0.2,-0.040356337804405486,0.20979750156402588,0.03249089,0.0003,-0.05475929379463196,-0.7549754587933422
330,554,675840,-0.05391472000000006,300.0,1217,3290,0.019209462267463097,0.220263671875,0.2,-0.04563933290191926,-0.14502954483032227,0.03523689,0.0003,-0.061151012778282166,-0.7435054255649447
331,555,677888,0.040352629999999896,300.0,1219,3300,0.026997797947842628,0.219482421875,0.2,-0.0421727875538636,-0.009306192398071289,0.031097718,0.0003,-0.06286239624023438,-0.743281964585185
332,556,679936,-0.2142442100000001,300.0,1222,3310,0.03880323404446244,0.21748046875,0.2,-0.04161765611497685,-0.01175379753112793,0.034359485,0.0003,-0.055212050676345825,-0.7402242219075561
333,556,681984,-0.11734418000000005,300.0,1224,3320,0.020272058309637943,0.220361328125,0.2,-0.04293751353980042,0.09927058219909668,0.032618057,0.0003,-0.04513624683022499,-0.7398159936070442
334,557,684032,-0.19806665000000007,300.0,1227,3330,0.10123897964367642,0.220947265625,0.2,-0.04091125099221245,-0.08866167068481445,0.035790257,0.0003,-0.003992937505245209,-0.7374347317963839
335,557,686080,-0.06942076000000005,300.0,1229,3340,0.014752633875468745,0.218798828125,0.2,-0.04002778386930004,-0.2690925598144531,0.032179944,0.0003,-0.061124738305807114,-0.7207772823050618
336,558,688128,-0.12373130000000003,300.0,1232,3350,0.04951407783664763,0.216943359375,0.2,-0.0366220016090665,-0.04402315616607666,0.033003528,0.0003,-0.04088428616523743,-0.7078159054741263
337,558,690176,-0.14005721999999998,300.0,1235,3360,0.049753426003735515,0.218017578125,0.2,-0.03794588946620934,0.031723856925964355,0.034267247,0.0003,-0.014070097357034683,-0.6831515165045857
338,559,692224,-0.08628702,300.0,1238,3370,0.0815174549119547,0.217431640625,0.2,-0.039636090291605794,0.1352524757385254,0.033464625,0.0003,-0.04327733814716339,-0.7065716799348593
339,559,694272,-0.18829356,300.0,1240,3380,0.05047416526940651,0.2193359375,0.2,-0.03871110846375814,0.15476977825164795,0.032167114,0.0003,-0.03727400675415993,-0.7025795292109251
340,560,696320,-0.3156262700000001,300.0,1242,3390,0.03169074199395254,0.215625,0.2,-0.04030608822940849,0.23051196336746216,0.032478936,0.0003,-0.05925210565328598,-0.6801012067124248
341,560,698368,-0.24228716000000006,300.0,1245,3400,0.03546575322980061,0.22041015625,0.2,-0.042374758573714644,0.33343130350112915,0.030610863,0.0003,-0.03550461679697037,-0.6759768858551979
342,534,700416,-0.39468295000000003,300.0,1309,3410,0.07383077025879174,0.206591796875,0.2,-0.03888140863564331,0.08210605382919312,0.033581786,0.0003,-0.013379599899053574,-0.6660784159786999
343,535,702464,-0.45490737000000003,300.0,1311,3420,0.042083821701817216,0.21591796875,0.2,-0.03710990506224334,-0.05666148662567139,0.03234245,0.0003,-0.04207853972911835,-0.6625914867967367
344,536,704512,-0.40580197000000007,300.0,1313,3430,0.017011355483555236,0.216552734375,0.2,-0.03624375828367192,-0.07719457149505615,0.035931066,0.0003,-0.04150131717324257,-0.67252038102597
345,536,706560,-0.4113692500000001,300.0,1315,3440,0.053954639652511106,0.21962890625,0.2,-0.03868455008778256,0.09103024005889893,0.037098534,0.0003,-0.0536448135972023,-0.6644912007264793
346,537,708608,-0.34752599000000006,300.0,1318,3450,0.06374629962956532,0.225830078125,0.2,-0.041106242378009486,-0.10197365283966064,0.034098282,0.0003,-0.03647478297352791,-0.6555845441296697
347,538,710656,-0.19631508999999994,300.0,1320,3460,0.023977912051486784,0.227099609375,0.2,-0.040247736041783354,-0.033731698989868164,0.03658494,0.0003,-0.04745221138000488,-0.666394751612097
348,538,712704,-0.22785406999999996,300.0,1322,3470,0.06984173152595759,0.21806640625,0.2,-0.041098994901403785,0.03842473030090332,0.031199707,0.0003,-0.03833352029323578,-0.6612909708172083
349,539,714752,-0.17620085999999993,300.0,1325,3480,0.05318984833429567,0.236083984375,0.2,-0.03947374041599687,-0.008580803871154785,0.03540181,0.0003,-0.07610147446393967,-0.680155853368342
350,539,716800,-0.11713263,300.0,1327,3490,0.05285604198579676,0.222607421875,0.2,-0.03680038528109435,0.03518521785736084,0.032675248,0.0003,-0.01922599971294403,-0.6822742465883493
351,540,718848,-0.37797886000000014,300.0,1330,3500,0.048944260395364834,0.21162109375,0.2,-0.0395067519712029,-0.03102588653564453,0.03666964,0.0003,-0.0483398362994194,-0.6671296885237098
352,540,720896,-0.39920158,300.0,1332,3510,0.07848554605152458,0.213818359375,0.2,-0.04048797427967656,-0.20583128929138184,0.032995157,0.0003,-0.037312641739845276,-0.6877621833235026
353,541,722944,-0.33053382,300.0,1335,3520,0.03770524424617179,0.216162109375,0.2,-0.04063921665219823,0.04469555616378784,0.03507387,0.0003,-0.02503497339785099,-0.7067926473915577
354,541,724992,-0.33008471000000006,300.0,1337,3530,0.03721035323105752,0.213720703125,0.2,-0.03864846655633301,0.011235833168029785,0.032682166,0.0003,-0.056081101298332214,-0.6786917133256793
355,542,727040,-0.39502553,300.0,1340,3540,0.05038957137730904,0.2244140625,0.2,-0.038068760052556175,0.0700499415397644,0.04153017,0.0003,-0.040271494537591934,-0.6743959741666913
356,542,729088,-0.25352194000000006,300.0,1343,3550,0.06308672709856182,0.201708984375,0.2,-0.03774923937744461,0.003301560878753662,0.026586482,0.0003,-0.03927075117826462,-0.6717394372448325
357,543,731136,-0.16667287000000008,300.0,1345,3560,0.09663278287043794,0.207763671875,0.2,-0.038270378040033394,0.03682976961135864,0.031187326,0.0003,-0.04272403568029404,-0.6651523131877184
358,543,733184,-0.11891992000000005,300.0,1347,3570,0.015323572952183895,0.222900390625,0.2,-0.04263775580911897,0.627382218837738,0.033964388,0.0003,-0.053301624953746796,-0.6914737677201629
359,544,735232,-0.20128284000000007,300.0,1350,3580,0.040346914355177434,0.229248046875,0.2,-0.04115695661457721,0.43946707248687744,0.034971472,0.0003,-0.028708651661872864,-0.6759530607610941
360,544,737280,-0.23244149,300.0,1353,3590,0.028212069516303017,0.227490234375,0.2,-0.04235158882802352,0.09016209840774536,0.035595134,0.0003,-0.07373610138893127,-0.7059832641854882
361,545,739328,-0.20811145999999997,300.0,1355,3600,0.013648631688556633,0.2080078125,0.2,-0.040657145724981095,0.36322736740112305,0.034560844,0.0003,-0.05599207058548927,-0.6938610419631004
362,545,741376,-0.42695905999999995,300.0,1358,3610,0.03772193209151738,0.200537109375,0.2,-0.0353509286098415,0.15588819980621338,0.029789615,0.0003,-0.04518909752368927,-0.6575906157493592
363,546,743424,-0.5242807700000001,300.0,1360,3620,0.060651544423308223,0.219287109375,0.2,-0.03893959526612889,0.24326306581497192,0.034536093,0.0003,-0.05573713406920433,-0.6702619295567274
364,546,745472,-0.6584904599999999,300.0,1363,3630,0.1252873194986023,0.227734375,0.2,-0.04217856548493728,0.15576642751693726,0.034474835,0.0003,-0.010823436081409454,-0.705020484700799
365,547,747520,-0.8712904,300.0,1366,3640,0.04274865962797776,0.210595703125,0.2,-0.04302784441388212,0.01730477809906006,0.03103923,0.0003,-0.034754421561956406,-0.7000502904877066
366,547,749568,-0.65921673,300.0,1368,3650,0.05610782727599144,0.225048828125,0.2,-0.04184038270032033,-0.031375765800476074,0.030837802,0.0003,-0.04205433279275894,-0.7340359916910529
367,548,751616,-0.70411755,300.0,1370,3660,0.07572037985082716,0.20966796875,0.2,-0.03871786158706527,0.10597509145736694,0.03277804,0.0003,-0.035979099571704865,-0.7169748585671186
368,548,753664,-0.74773647,300.0,1372,3670,0.027057895535835996,0.2046875,0.2,-0.03858468546532094,-0.02269721031188965,0.037924062,0.0003,-0.04906092956662178,-0.6776689173653722
369,549,755712,-0.49184675,300.0,1375,3680,0.04485826813033782,0.228173828125,0.2,-0.04368457323871553,0.14944249391555786,0.032567237,0.0003,-0.051768697798252106,-0.7192828988656401
370,550,757760,-0.6307229899999999,300.0,1377,3690,0.03816434222389944,0.222412109375,0.2,-0.03810840855003335,0.2566409707069397,0.033007104,0.0003,-0.05900942534208298,-0.7301678851246833
371,550,759808,-0.60845245,300.0,1379,3700,0.047428065235726534,0.215283203125,0.2,-0.0424822148081148,0.10888326168060303,0.031179162,0.0003,-0.07464075088500977,-0.7343198403716087
372,551,761856,-0.67271755,300.0,1381,3710,0.04535827932995744,0.210888671875,0.2,-0.04271229300065897,-0.001749873161315918,0.034497596,0.0003,-0.04250594601035118,-0.6952989775687456
373,551,763904,-0.6084747699999999,300.0,1384,3720,0.028137229022104294,0.2181640625,0.2,-0.03830284127179766,0.20695841312408447,0.032558575,0.0003,-0.0670071467757225,-0.7041295284405351
374,552,765952,-0.52384795,300.0,1386,3730,0.03983301225816831,0.209716796875,0.2,-0.04077265743108001,0.1276567578315735,0.031384524,0.0003,-0.06496638059616089,-0.7067015860229731
375,552,768000,-0.4777725300000001,300.0,1389,3740,0.033668808871880174,0.211572265625,0.2,-0.04008285846794024,0.18427568674087524,0.03418134,0.0003,-0.05380493402481079,-0.6721647208556533
376,553,770048,-0.56723146,300.0,1391,3750,0.027847552750608885,0.206298828125,0.2,-0.04145841826102696,0.44927269220352173,0.028513916,0.0003,-0.047776225954294205,-0.7001624174416066
377,554,772096,-0.38379557999999997,300.0,1393,3760,0.03285722768050618,0.214990234375,0.2,-0.0403049680753611,0.3327937126159668,0.032502647,0.0003,-0.07053130120038986,-0.7022507207468152
378,554,774144,-0.33307446000000007,300.0,1396,3770,0.043051079416181894,0.21103515625,0.2,-0.04061724109051283,0.39179736375808716,0.03396395,0.0003,-0.04901833087205887,-0.6769629679620266
379,555,776192,-0.1274811,300.0,1398,3780,0.046588961564702915,0.235107421875,0.2,-0.044892625336069615,0.39395177364349365,0.0399781,0.0003,-0.036321863532066345,-0.6946029754355549
380,555,778240,-0.19050246,300.0,1400,3790,0.021608046026085504,0.21826171875,0.2,-0.039829277695389464,0.6015768051147461,0.03212978,0.0003,-0.05593809112906456,-0.707732448913157
381,556,780288,-0.12260556999999998,300.0,1402,3800,0.050070859579136595,0.20283203125,0.2,-0.03938388986280188,0.11830133199691772,0.029443162,0.0003,-0.04737967252731323,-0.6729996828362346
382,556,782336,-0.07328403000000003,300.0,1404,3810,0.04231657458585687,0.205615234375,0.2,-0.036875852249795574,0.20114213228225708,0.031770367,0.0003,-0.034044746309518814,-0.646241956949234
383,557,784384,-0.12586851,300.0,1407,3820,0.025340818174299784,0.220751953125,0.2,-0.04060553721210454,0.10124468803405762,0.03703876,0.0003,-0.055659592151641846,-0.6594060688279569
384,557,786432,-0.19814936000000002,300.0,1409,3830,0.022925532719818877,0.2091796875,0.2,-0.04011881984188222,0.1489887237548828,0.03406832,0.0003,-0.057200491428375244,-0.66326649710536
385,558,788480,-0.26051657000000006,300.0,1411,3840,0.07228133215103298,0.225537109375,0.2,-0.044262137764599176,0.08892500400543213,0.03497051,0.0003,-0.03908250853419304,-0.673959001339972
386,559,790528,-0.18619668999999997,300.0,1413,3850,0.0335452206840273,0.224072265625,0.2,-0.039216582151129845,-0.041536927223205566,0.035046116,0.0003,-0.04977753385901451,-0.6730892103165388
387,559,792576,-0.20980973000000006,300.0,1416,3860,0.03928178344503976,0.220849609375,0.2,-0.04109962696093135,0.06073558330535889,0.03438271,0.0003,-0.03914119303226471,-0.6670456359162926
388,560,794624,-0.31156550000000005,300.0,1418,3870,0.049206313630566004,0.22548828125,0.2,-0.04418985403026454,0.1183515191078186,0.033996142,0.0003,-0.055338650941848755,-0.6629762016236782
389,560,796672,-0.38642227000000007,300.0,1420,3880,0.035168426530435684,0.22978515625,0.2,-0.043234852721798236,0.04336827993392944,0.03544232,0.0003,-0.06603696942329407,-0.6980207638815046
390,561,798720,-0.2397621,300.0,1423,3890,0.0407552718941588,0.210498046875,0.2,-0.03705743899772642,-0.09298956394195557,0.032725997,0.0003,-0.04058511555194855,-0.6528626903891563
391,539,800768,-0.10232353000000001,300.0,1483,3900,0.05285348299657926,0.22041015625,0.2,-0.03968497198948171,0.1280626654624939,0.034642078,0.0003,-0.034023672342300415,-0.6647265244275331
