rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
-0.12924698999999992,820800,973,300.0,2736,0.01,842,7807,0.00542044173926115,0.0001
-0.06110161999999994,822000,974,300.0,2740,0.01,843,7819,0.006023109424859285,0.0001
0.22471805999999997,823200,975,300.0,2744,0.01,844,7831,0.004314408637583256,0.0001
0.7701168799999999,824400,975,300.0,2748,0.01,844,7843,0.006734246388077736,0.0001
0.6631840500000001,825600,976,300.0,2752,0.01,845,7855,0.00535868015140295,0.0001
0.69085131,826800,976,300.0,2756,0.01,846,7867,0.005745816044509411,0.0001
0.8927136200000004,828000,977,300.0,2760,0.01,847,7879,0.003841661149635911,0.0001
1.0610712000000004,829200,977,300.0,2764,0.01,848,7891,0.005016419570893049,0.0001
1.4519126599999999,830400,978,300.0,2768,0.01,848,7903,0.006619980558753014,0.0001
1.93943949,831600,978,300.0,2772,0.01,849,7915,0.005623312667012215,0.0001
2.1091736400000003,832800,979,300.0,2776,0.01,850,7927,0.004464833065867424,0.0001
2.41856194,834000,980,300.0,2780,0.01,850,7939,0.005638360045850277,0.0001
2.74141338,835200,980,300.0,2784,0.01,851,7951,0.004674063064157963,0.0001
2.65789975,836400,981,300.0,2788,0.01,852,7963,0.006414392963051796,0.0001
2.55172415,837600,982,300.0,2792,0.01,852,7975,0.0049440739676356316,0.0001
2.291815000000001,838800,982,300.0,2796,0.01,853,7987,0.0032788515090942383,0.0001
2.3073274400000003,840000,983,300.0,2800,0.01,854,7999,0.005161098204553127,0.0001
2.3757282200000005,841200,984,300.0,2804,0.01,854,8011,0.005829917266964912,0.0001
2.3253507800000004,842400,984,300.0,2808,0.01,855,8023,0.00550053408369422,0.0001
2.3707476400000003,843600,985,300.0,2812,0.01,856,8035,0.004534370731562376,0.0001
2.0383146500000002,844800,985,300.0,2816,0.01,857,8047,0.005051408428698778,0.0001
2.32292218,846000,986,300.0,2820,0.01,857,8059,0.005505449138581753,0.0001
2.30364286,847200,986,300.0,2824,0.01,858,8071,0.005440237000584602,0.0001
2.6698119499999997,848400,987,300.0,2828,0.01,859,8083,0.004046218004077673,0.0001
3.0253589499999998,849600,987,300.0,2832,0.01,859,8095,0.005208732094615698,0.0001
2.9476236399999998,850800,988,300.0,2836,0.01,860,8107,0.004233258310705423,0.0001
2.87698024,852000,988,300.0,2840,0.01,861,8119,0.005614486522972584,0.0001
2.8091514300000004,853200,989,300.0,2844,0.01,862,8131,0.003948057070374489,0.0001
2.06555692,854400,990,300.0,2848,0.01,862,8143,0.010094605386257172,0.0001
1.83496981,855600,990,300.0,2852,0.01,863,8155,0.0045303297229111195,0.0001
1.49254332,856800,991,300.0,2856,0.01,864,8167,0.004651042632758617,0.0001
1.09269954,858000,991,300.0,2860,0.01,864,8179,0.006175728049129248,0.0001
0.9395432499999998,859200,992,300.0,2864,0.01,865,8191,0.008980677463114262,0.0001
0.53116838,860400,993,300.0,2868,0.01,866,8203,0.005856101866811514,0.0001
0.68875552,861600,993,300.0,2872,0.01,867,8215,0.005151096731424332,0.0001
0.8053335799999999,862800,994,300.0,2876,0.01,867,8227,0.009311273694038391,0.0001
0.2827121199999999,864000,994,300.0,2880,0.01,868,8239,0.003571860957890749,0.0001
0.35107698,865200,995,300.0,2884,0.01,869,8251,0.005058366805315018,0.0001
0.5427139100000001,866400,996,300.0,2888,0.01,869,8263,0.0050936369225382805,0.0001
0.3862357800000001,867600,996,300.0,2892,0.01,870,8275,0.004723782651126385,0.0001
0.26762913,868800,997,300.0,2896,0.01,871,8287,0.006570778787136078,0.0001
0.36089984999999986,870000,997,300.0,2900,0.01,871,8299,0.010854308493435383,0.0001
-0.013227590000000084,871200,998,300.0,2904,0.01,872,8311,0.0042806100100278854,0.0001
-0.2674773399999999,872400,998,300.0,2908,0.01,873,8323,0.0040601445361971855,0.0001
-0.11159658999999994,873600,999,300.0,2912,0.01,873,8335,0.005730592645704746,0.0001
-0.23298793999999995,874800,1000,300.0,2916,0.01,874,8347,0.004214143380522728,0.0001
-1.05232765,876000,1000,300.0,2920,0.01,875,8359,0.006770763546228409,0.0001
-0.9083172300000001,877200,1001,300.0,2924,0.01,876,8371,0.00500055868178606,0.0001
-1.53515745,878400,1001,300.0,2928,0.01,877,8383,0.018844416365027428,0.0001
-2.0231723400000003,879600,1001,300.0,2932,0.01,877,8395,0.005095227155834436,0.0001
-1.71486615,880800,1002,300.0,2936,0.01,878,8407,0.0075426120311021805,0.0001
-2.0088410100000003,882000,1003,300.0,2940,0.01,879,8419,0.004125064238905907,0.0001
-2.0738899300000004,883200,1003,300.0,2944,0.01,879,8431,0.004938014782965183,0.0001
-1.8704175100000002,884400,1004,300.0,2948,0.01,880,8443,0.008092409931123257,0.0001
-1.94135778,885600,1004,300.0,2952,0.01,881,8455,0.004774441942572594,0.0001
-1.60717643,886800,1004,300.0,2956,0.01,882,8467,0.006821629125624895,0.0001
-1.52444343,888000,1005,300.0,2960,0.01,883,8479,0.0046888720244169235,0.0001
-1.3558673,889200,1005,300.0,2964,0.01,884,8491,0.0074304998852312565,0.0001
-1.2858604200000001,890400,1006,300.0,2968,0.01,884,8503,0.007192779332399368,0.0001
-1.59401841,891600,1006,300.0,2972,0.01,885,8515,0.004995275288820267,0.0001
-1.3889130700000003,892800,1007,300.0,2976,0.01,886,8527,0.0033093541860580444,0.0001
-1.22336063,894000,1007,300.0,2980,0.01,887,8539,0.003791326656937599,0.0001
-1.4329691500000001,895200,1007,300.0,2984,0.01,888,8551,0.004282175097614527,0.0001
-1.7558381599999995,896400,1008,300.0,2988,0.01,888,8563,0.004980165511369705,0.0001
-1.5430912299999997,897600,1008,300.0,2992,0.01,889,8575,0.0036983739119023085,0.0001
-1.4126193200000001,898800,1009,300.0,2996,0.01,890,8587,0.006848328281193972,0.0001
-1.5066898200000003,900000,952,300.0,3000,0.01,944,8599,0.00501653365790844,0.0001
-1.05536067,901200,953,300.0,3004,0.01,945,8611,0.008159894496202469,0.0001
-0.8007419999999996,902400,953,300.0,3008,0.01,946,8623,0.005576287396252155,0.0001
-0.9503833999999998,903600,953,300.0,3012,0.01,947,8635,0.004954689648002386,0.0001
-0.8143823799999999,904800,954,300.0,3016,0.01,948,8647,0.005352319218218327,0.0001
-0.43876879,906000,954,300.0,3020,0.01,948,8659,0.005157356150448322,0.0001
-1.05354611,907200,955,300.0,3024,0.01,949,8671,0.0044382354244589806,0.0001
-0.9186396400000001,908400,955,300.0,3028,0.01,950,8683,0.007223515771329403,0.0001
-0.27976671000000003,909600,956,300.0,3032,0.01,950,8695,0.0068193781189620495,0.0001
-0.6515453199999999,910800,957,300.0,3036,0.01,951,8707,0.005553987808525562,0.0001
-0.2560342799999998,912000,957,300.0,3040,0.01,952,8719,0.005299722775816917,0.0001
-0.22777152999999978,913200,958,300.0,3044,0.01,953,8731,0.006081067491322756,0.0001
-0.27452226999999985,914400,958,300.0,3048,0.01,953,8743,0.007006087340414524,0.0001
0.5231501999999999,915600,959,300.0,3052,0.01,954,8755,0.0038566431030631065,0.0001
0.6809808099999999,916800,959,300.0,3056,0.01,955,8767,0.0069243405014276505,0.0001
0.7669783999999997,918000,960,300.0,3060,0.01,956,8779,0.0038848696276545525,0.0001
0.40090749999999997,919200,960,300.0,3064,0.01,957,8791,0.007535701151937246,0.0001
0.52386328,920400,961,300.0,3068,0.01,957,8803,0.003997455816715956,0.0001
0.5724132099999998,921600,961,300.0,3072,0.01,958,8815,0.0063232677057385445,0.0001
0.59322153,922800,962,300.0,3076,0.01,959,8827,0.006112735252827406,0.0001
0.9963846700000002,924000,962,300.0,3080,0.01,959,8839,0.006377403624355793,0.0001
1.4294193000000002,925200,963,300.0,3084,0.01,960,8851,0.0031004021875560284,0.0001
1.3747762700000001,926400,963,300.0,3088,0.01,961,8863,0.005043412558734417,0.0001
1.39630966,927600,964,300.0,3092,0.01,961,8875,0.00606140773743391,0.0001
1.3474993599999998,928800,964,300.0,3096,0.01,962,8887,0.004222386982291937,0.0001
1.35725666,930000,965,300.0,3100,0.01,963,8899,0.004161813296377659,0.0001
1.11167279,931200,966,300.0,3104,0.01,963,8911,0.0051855118945240974,0.0001
1.16403215,932400,966,300.0,3108,0.01,964,8923,0.005410791374742985,0.0001
1.5085707100000005,933600,967,300.0,3112,0.01,965,8935,0.0033701627980917692,0.0001
1.6867568800000003,934800,967,300.0,3116,0.01,966,8947,0.00556289404630661,0.0001
1.83607072,936000,967,300.0,3120,0.01,967,8959,0.003999907989054918,0.0001
1.9783388200000003,937200,968,300.0,3124,0.01,967,8971,0.006157844327390194,0.0001
2.53056044,938400,968,300.0,3128,0.01,968,8983,0.006790450308471918,0.0001
2.17772598,939600,969,300.0,3132,0.01,969,8995,0.004595418926328421,0.0001
2.46219588,940800,969,300.0,3136,0.01,970,9007,0.005617151968181133,0.0001
2.51266287,942000,970,300.0,3140,0.01,970,9019,0.006613594014197588,0.0001
2.47901479,943200,970,300.0,3144,0.01,971,9031,0.0037097777239978313,0.0001
2.81218068,944400,971,300.0,3148,0.01,972,9043,0.0033470322377979755,0.0001
2.004225,945600,971,300.0,3152,0.01,972,9055,0.006900486536324024,0.0001
1.66454155,946800,972,300.0,3156,0.01,973,9067,0.004553042817860842,0.0001
1.9117609599999994,948000,973,300.0,3160,0.01,974,9079,0.0034672440961003304,0.0001
2.3047838299999994,949200,973,300.0,3164,0.01,974,9091,0.00376649247482419,0.0001
2.30462152,950400,973,300.0,3168,0.01,975,9103,0.0050328574143350124,0.0001
2.42765314,951600,974,300.0,3172,0.01,976,9115,0.004943538457155228,0.0001
2.12259412,952800,974,300.0,3176,0.01,977,9127,0.013503370806574821,0.0001
1.4308840999999999,954000,975,300.0,3180,0.01,978,9139,0.003946587443351746,0.0001
0.9692913900000001,955200,975,300.0,3184,0.01,978,9151,0.004889395087957382,0.0001
1.6042992499999997,956400,976,300.0,3188,0.01,979,9163,0.005488902796059847,0.0001
1.6541030699999997,957600,976,300.0,3192,0.01,980,9175,0.0063581629656255245,0.0001
2.07583778,958800,977,300.0,3196,0.01,981,9187,0.0043356046080589294,0.0001
2.25607595,960000,977,300.0,3200,0.01,982,9199,0.02691042423248291,0.0001
2.46117543,961200,978,300.0,3204,0.01,982,9211,0.007676691748201847,0.0001
2.65137769,962400,978,300.0,3208,0.01,983,9223,0.005623810924589634,0.0001
2.93358414,963600,979,300.0,3212,0.01,984,9235,0.0053906431421637535,0.0001
2.7705973300000006,964800,979,300.0,3216,0.01,984,9247,0.02056976594030857,0.0001
2.826925730000001,966000,980,300.0,3220,0.01,985,9259,0.009580820798873901,0.0001
2.811784549999999,967200,980,300.0,3224,0.01,986,9271,0.005820389837026596,0.0001
2.59352997,968400,981,300.0,3228,0.01,987,9283,0.00618851650506258,0.0001
2.5426041699999997,969600,981,300.0,3232,0.01,987,9295,0.0037750015035271645,0.0001
2.3312164699999998,970800,981,300.0,3236,0.01,988,9307,0.008059266954660416,0.0001
2.14621058,972000,982,300.0,3240,0.01,989,9319,0.007683570962399244,0.0001
2.20773688,973200,983,300.0,3244,0.01,989,9331,0.004954521078616381,0.0001
1.9115056,974400,983,300.0,3248,0.01,990,9343,0.004013347439467907,0.0001
1.9301163599999998,975600,984,300.0,3252,0.01,991,9355,0.008684057742357254,0.0001
2.6261055800000004,976800,984,300.0,3256,0.01,992,9367,0.004579243250191212,0.0001
2.33329889,978000,985,300.0,3260,0.01,992,9379,0.006410290487110615,0.0001
1.80158501,979200,985,300.0,3264,0.01,993,9391,0.006106665823608637,0.0001
1.6010298399999996,980400,986,300.0,3268,0.01,994,9403,0.006723579950630665,0.0001
1.6422919999999999,981600,986,300.0,3272,0.01,994,9415,0.006209291517734528,0.0001
1.50771114,982800,987,300.0,3276,0.01,995,9427,0.006205449346452951,0.0001
1.8327486199999998,984000,987,300.0,3280,0.01,996,9439,0.004217631183564663,0.0001
2.2211798600000003,985200,987,300.0,3284,0.01,997,9451,0.005238222889602184,0.0001
1.6942585699999997,986400,988,300.0,3288,0.01,998,9463,0.018340574577450752,0.0001
1.4627113000000003,987600,988,300.0,3292,0.01,998,9475,0.009656505659222603,0.0001
1.1560846999999999,988800,989,300.0,3296,0.01,999,9487,0.026588860899209976,0.0001
0.8111556599999997,990000,989,300.0,3300,0.01,1000,9499,0.00410455884411931,0.0001
1.0378138199999998,991200,990,300.0,3304,0.01,1001,9511,0.0038869830314069986,0.0001
0.8366406399999999,992400,990,300.0,3308,0.01,1001,9523,0.005959995090961456,0.0001
0.33751100000000006,993600,991,300.0,3312,0.01,1002,9535,0.005148009862750769,0.0001
0.2039314400000001,994800,991,300.0,3316,0.01,1003,9547,0.006323861889541149,0.0001
0.3848392300000002,996000,992,300.0,3320,0.01,1003,9559,0.002533494960516691,0.0001
0.6221874600000001,997200,992,300.0,3324,0.01,1004,9571,0.006540481932461262,0.0001
0.28188317,998400,993,300.0,3328,0.01,1005,9583,0.009582859463989735,0.0001
0.47621438999999993,999600,993,300.0,3332,0.01,1006,9595,0.006876293569803238,0.0001
0.79056853,1000800,942,300.0,3336,0.01,1061,9607,0.013463854789733887,0.0001
0.8253388799999998,1002000,943,300.0,3340,0.01,1062,9619,0.004957880359143019,0.0001
1.16276036,1003200,943,300.0,3344,0.01,1062,9631,0.004407176747918129,0.0001
1.2513549399999997,1004400,944,300.0,3348,0.01,1063,9643,0.00790032185614109,0.0001
1.1600837499999996,1005600,944,300.0,3352,0.01,1064,9655,0.004487139172852039,0.0001
0.5523968899999999,1006800,945,300.0,3356,0.01,1065,9667,0.004503417294472456,0.0001
0.5229951599999998,1008000,945,300.0,3360,0.01,1065,9679,0.004299844615161419,0.0001
0.6998923199999997,1009200,945,300.0,3364,0.01,1066,9691,0.003967725671827793,0.0001
0.5184942300000001,1010400,946,300.0,3368,0.01,1067,9703,0.006484617944806814,0.0001
0.4836607500000001,1011600,946,300.0,3372,0.01,1068,9715,0.005890113767236471,0.0001
0.65825649,1012800,947,300.0,3376,0.01,1069,9727,0.006461862474679947,0.0001
0.72759911,1014000,947,300.0,3380,0.01,1070,9739,0.005853838752955198,0.0001
0.4792531799999999,1015200,947,300.0,3384,0.01,1070,9751,0.004754914436489344,0.0001
0.59421213,1016400,948,300.0,3388,0.01,1071,9763,0.004915760364383459,0.0001
0.6475327,1017600,948,300.0,3392,0.01,1072,9775,0.004984998609870672,0.0001
0.7560305699999997,1018800,949,300.0,3396,0.01,1073,9787,0.004860798362642527,0.0001
0.8090331099999999,1020000,949,300.0,3400,0.01,1073,9799,0.0056791286915540695,0.0001
0.35996740000000005,1021200,950,300.0,3404,0.01,1074,9811,0.0031400183215737343,0.0001
0.34937619999999997,1022400,950,300.0,3408,0.01,1075,9823,0.004398290067911148,0.0001
0.5438592299999999,1023600,951,300.0,3412,0.01,1075,9835,0.0036590653471648693,0.0001
0.65063848,1024800,951,300.0,3416,0.01,1076,9847,0.006814025808125734,0.0001
-0.04302246999999996,1026000,952,300.0,3420,0.01,1077,9859,0.007134979125112295,0.0001
-0.021923840000000045,1027200,952,300.0,3424,0.01,1078,9871,0.006321940571069717,0.0001
