rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/value_loss,train/clip_range,train/explained_variance,train/approx_kl,train/clip_fraction,train/n_updates,train/entropy_loss,train/learning_rate
0.007889779999999931,69632,300.0,984,34,70,-0.03618175842420897,0.04638996720314026,0.24037351724691688,0.2,-0.017394304275512695,0.016095165,0.18095703125,330,-1.5044453844428063,0.0003
-0.13538552999999998,71680,300.0,986,35,72,-0.029844836340635082,0.0945887565612793,0.3297171070706099,0.2,-0.08835923671722412,0.01278789,0.13359375,340,-1.5028938241302967,0.0003
0.08761006000000006,73728,300.0,989,36,74,-0.03686273856437765,0.05909990891814232,0.2801436695503071,0.2,0.07766503095626831,0.016206563,0.18515625,350,-1.480827631801367,0.0003
-0.6615831900000001,75776,300.0,988,37,76,-0.034704223170410844,0.04828152060508728,0.24317837203852832,0.2,0.10313981771469116,0.015372712,0.16337890625,360,-1.4476950474083423,0.0003
-0.16274299999999994,77824,300.0,989,38,78,-0.03112465912272455,0.3771940767765045,0.7887589094229043,0.2,0.08201158046722412,0.016082255,0.1611328125,370,-1.4384744305163621,0.0003
0.09584050999999981,79872,300.0,991,39,80,-0.031959239195566626,0.8346640467643738,1.05794989541173,0.2,-0.0007191896438598633,0.01773534,0.177978515625,380,-1.4119374930858613,0.0003
0.12785558999999988,81920,300.0,993,40,82,-0.03770323013304733,0.01600826159119606,0.1814778700703755,0.2,-0.12970483303070068,0.016728036,0.177685546875,390,-1.3875756785273552,0.0003
0.09612760999999992,83968,300.0,996,41,84,-0.03333060912118526,0.1781671941280365,0.35317019410431383,0.2,0.14874660968780518,0.014197499,0.161767578125,400,-1.3752071149647236,0.0003
-0.21244346999999997,86016,300.0,996,42,86,-0.033591141623037404,0.09264641255140305,0.30011488357558846,0.2,-0.12698984146118164,0.015983006,0.188232421875,410,-1.368513534963131,0.0003
-1.1138987200000001,88064,300.0,996,43,88,-0.03036895836266922,0.376736581325531,0.8616222338750958,0.2,-1.1920928955078125e-06,0.015595941,0.165087890625,420,-1.3486627656966448,0.0003
-1.56895375,90112,300.0,997,44,90,-0.03505559752811678,0.08498115092515945,0.4086240797303617,0.2,-0.05530190467834473,0.018399164,0.19248046875,430,-1.3579819861799478,0.0003
-1.7121908899999996,92160,300.0,998,45,92,-0.03239950320567005,0.08310145139694214,0.34401846714317796,0.2,-0.008566141128540039,0.016032785,0.168115234375,440,-1.3265314750373363,0.0003
-1.0884069499999998,94208,300.0,998,46,94,-0.031447524880059065,0.08713788539171219,0.33106577303260565,0.2,0.12327486276626587,0.015321771,0.157373046875,450,-1.3136141017079352,0.0003
-1.20038342,96256,300.0,997,47,96,-0.03399210786010372,0.023699451237916946,0.19374053226783872,0.2,0.36690187454223633,0.017307088,0.16171875,460,-1.2871093466877936,0.0003
-1.5413544299999997,98304,300.0,998,48,98,-0.03541413778511924,0.22695466876029968,0.5737273604609072,0.2,0.25630509853363037,0.018848453,0.17919921875,470,-1.2652786128222941,0.0003
-1.11265381,100352,300.0,647,49,155,-0.030709057551575825,0.08062867075204849,0.27722568744793535,0.2,0.3243328332901001,0.013444649,0.1529296875,480,-1.2368120733648538,0.0003
-1.1719823900000002,102400,300.0,651,50,157,-0.033486960298614574,0.11452188342809677,0.37092441897839307,0.2,0.45724397897720337,0.016875364,0.17314453125,490,-1.2081688959151506,0.0003
-1.22940143,104448,300.0,656,51,159,-0.03300753929361235,0.13497786223888397,0.42058226177468894,0.2,0.4590521454811096,0.01746692,0.17177734375,500,-1.217160202562809,0.0003
-0.5369716600000003,106496,300.0,658,52,161,-0.0338899927388411,0.06513406336307526,0.26505569340661167,0.2,0.6438395380973816,0.017144911,0.16962890625,510,-1.2034094203263521,0.0003
-0.38202689000000006,108544,300.0,663,53,163,-0.03323894799978007,0.10098865628242493,0.4288931226357818,0.2,0.6066201329231262,0.016396072,0.16650390625,520,-1.2023318339139224,0.0003
-1.01561436,110592,300.0,667,54,165,-0.029414911006460896,0.15509358048439026,0.6138050214387476,0.2,0.1718360185623169,0.013358691,0.143994140625,530,-1.202424453943968,0.0003
-1.06440287,112640,300.0,671,55,167,-0.03456700389215257,0.12270615994930267,0.423196766525507,0.2,0.06966018676757812,0.018281892,0.178759765625,540,-1.1919190511107445,0.0003
-1.3535485299999999,114688,300.0,675,56,169,-0.031629594744299536,0.09703043848276138,0.2983392299618572,0.2,0.26550060510635376,0.0152689405,0.1501953125,550,-1.1935899849981069,0.0003
-0.69764662,116736,300.0,678,57,172,-0.03317083990259562,0.08538171648979187,0.31331243156455457,0.2,-0.09109175205230713,0.017494269,0.172705078125,560,-1.1930829163640737,0.0003
-0.26289693,118784,300.0,682,58,174,-0.03172837136953603,0.1873701512813568,0.4807722975499928,0.2,0.054041266441345215,0.016324934,0.164111328125,570,-1.204251304268837,0.0003
-0.22365033999999986,120832,300.0,685,59,176,-0.03286761343479157,0.13488838076591492,0.3409756338223815,0.2,-0.09080362319946289,0.01804933,0.178173828125,580,-1.1663600079715253,0.0003
-0.41695852,122880,300.0,688,60,178,-0.03348893164657056,0.051098890602588654,0.2746683951467276,0.2,-0.11803770065307617,0.018812014,0.18974609375,590,-1.1603975895792247,0.0003
-0.91122288,124928,300.0,691,61,180,-0.03213938939006766,0.28152430057525635,0.5584694222547114,0.2,-0.04076826572418213,0.017916264,0.176806640625,600,-1.1448936220258474,0.0003
-0.7986562800000001,126976,300.0,694,62,182,-0.035973014740739016,0.15260154008865356,0.47870398899540306,0.2,0.0739479660987854,0.02006384,0.19443359375,610,-1.1179733799770475,0.0003
-0.83365315,129024,300.0,698,63,184,-0.03342444465670269,0.2188975214958191,0.6470767374150455,0.2,0.008243143558502197,0.015844366,0.1771484375,620,-1.1129445357248187,0.0003
-0.66278814,131072,300.0,701,64,186,-0.033801342052174735,0.2076621800661087,0.5708374202251434,0.2,0.13831675052642822,0.018604975,0.184912109375,630,-1.1045846311375498,0.0003
-0.5932782799999999,133120,300.0,704,65,189,-0.030012253226595932,0.14875531196594238,0.3994733151514083,0.2,0.15734738111495972,0.016012197,0.17744140625,640,-1.088738164678216,0.0003
-0.5861046900000002,135168,300.0,707,66,191,-0.03136173355014762,-0.019924797117710114,0.11678440807154403,0.2,0.5696397423744202,0.016474206,0.17490234375,650,-1.0860728504136206,0.0003
-0.8383527099999998,137216,300.0,710,67,193,-0.030431884471909143,0.06861943751573563,0.43569772988557814,0.2,0.224298894405365,0.017336205,0.165576171875,660,-1.0696258740499616,0.0003
-0.7258808000000001,139264,300.0,714,68,195,-0.03405156871449435,0.10308558493852615,0.37553487899713217,0.2,-0.051897644996643066,0.019769298,0.194873046875,670,-1.0810924228280783,0.0003
-0.1613694000000001,141312,300.0,716,69,197,-0.036716409647488034,0.11869819462299347,0.3606720544863492,0.2,-0.05520915985107422,0.020267531,0.200048828125,680,-1.1074414383620024,0.0003
-0.3015692600000001,143360,300.0,719,70,199,-0.03156841845775489,0.2442629188299179,0.6421288874931633,0.2,0.07670938968658447,0.017101023,0.16328125,690,-1.109584103524685,0.0003
-0.47355578000000015,145408,300.0,722,71,201,-0.030373181932372973,0.02190498262643814,0.25748852933757005,0.2,-0.3517814874649048,0.01633069,0.17197265625,700,-1.0954652341082691,0.0003
-0.54078684,147456,300.0,725,72,203,-0.03953390934038907,0.07534866780042648,0.29074558401480316,0.2,0.07819885015487671,0.01960512,0.187451171875,710,-1.0901285480707883,0.0003
-0.43281448000000006,149504,300.0,728,73,205,-0.0327721204579575,0.026064954698085785,0.21628545355051756,0.2,-0.0001386404037475586,0.016991101,0.18544921875,720,-1.0912459198385478,0.0003
-0.21456092999999987,151552,300.0,730,74,207,-0.03683885255595669,-0.01332177221775055,0.18124758226331322,0.2,0.1817043423652649,0.01907387,0.191015625,730,-1.0811184395104647,0.0003
-0.4034131099999999,153600,300.0,733,75,209,-0.031522651651175695,0.4053351879119873,0.9526378810405731,0.2,0.010767102241516113,0.018602641,0.182373046875,740,-1.0653396448120476,0.0003
0.2810052500000001,155648,300.0,736,76,211,-0.032917340940912254,0.16567355394363403,0.4800467260181904,0.2,0.04463851451873779,0.021547338,0.189599609375,750,-1.042463826574385,0.0003
-0.06872461999999992,157696,300.0,738,77,213,-0.03893029300379567,0.199323832988739,0.6416757239960134,0.2,0.09149521589279175,0.0230369,0.217822265625,760,-1.04730414301157,0.0003
-0.17161243999999998,159744,300.0,741,78,215,-0.03332693891134113,0.2674269676208496,0.7240922377444804,0.2,0.05900013446807861,0.019059436,0.182568359375,770,-1.0470415389165282,0.0003
-0.31902612999999985,161792,300.0,743,79,217,-0.031078246489050797,0.028557535260915756,0.20618297315668316,0.2,-0.07236719131469727,0.017173503,0.184326171875,780,-1.0363653909415007,0.0003
-0.9821378699999999,163840,300.0,745,80,219,-0.03559805098921061,0.021825507283210754,0.14637735253199935,0.2,0.1049996018409729,0.020898573,0.190087890625,790,-0.9821573680266737,0.0003
-1.05197102,165888,300.0,746,81,222,-0.03850104662706144,0.04685596749186516,0.20356657004449516,0.2,-0.1010751724243164,0.021767218,0.204052734375,800,-0.9944139204919338,0.0003
-1.4195327099999997,167936,300.0,749,82,224,-0.03263408411003184,0.2383936047554016,0.8720303347334266,0.2,0.02340906858444214,0.019577568,0.173095703125,810,-0.973319791816175,0.0003
-1.0924168699999999,169984,300.0,751,83,226,-0.03419846725009847,0.05366551876068115,0.17973652174696325,0.2,0.12223881483078003,0.019588862,0.18076171875,820,-0.9673063460737467,0.0003
-1.7632714099999998,172032,300.0,753,84,228,-0.03460194755753036,0.1937686800956726,0.4607457145117223,0.2,0.14739233255386353,0.023290224,0.20693359375,830,-0.9769643172621727,0.0003
-1.4297267400000002,174080,300.0,755,85,230,-0.03330031896184664,0.15206456184387207,0.3987874118145555,0.2,0.26188546419143677,0.01972649,0.178515625,840,-0.9936779234558344,0.0003
-1.3576550799999998,176128,300.0,758,86,232,-0.03223426447657403,0.145509272813797,0.3456350968917832,0.2,0.3099685311317444,0.021927617,0.196630859375,850,-0.9832453841343523,0.0003
-1.3787878699999998,178176,300.0,760,87,234,-0.03531223940080963,0.2399512082338333,0.6383949968963861,0.2,0.2108973264694214,0.022383543,0.185693359375,860,-0.9814129402860999,0.0003
-1.3283933799999996,180224,300.0,762,88,236,-0.03304609861515928,0.11570175737142563,0.402753425296396,0.2,0.3042696714401245,0.02010842,0.192626953125,870,-0.9815440811216831,0.0003
-1.21215567,182272,300.0,764,89,238,-0.03314815505291335,0.1589677333831787,0.47363363709300754,0.2,0.19369417428970337,0.020384569,0.1837890625,880,-0.9545918717980385,0.0003
-1.2020232599999998,184320,300.0,766,90,240,-0.03495863206480863,0.03013233095407486,0.23471724623814225,0.2,0.48736703395843506,0.020344045,0.205859375,890,-0.9807751758024097,0.0003
-0.8957603900000001,186368,300.0,767,91,242,-0.03544853006460471,0.24638766050338745,0.8546211870387197,0.2,0.13607829809188843,0.019585889,0.184814453125,900,-0.9712043233215809,0.0003
-0.9211109,188416,300.0,769,92,245,-0.035593668193905616,0.01782824471592903,0.15578885260038078,0.2,0.3403398394584656,0.02371471,0.204150390625,910,-0.9621618432924152,0.0003
-0.85045996,190464,300.0,770,93,247,-0.03578387394954916,-0.03960201144218445,0.1164145975606516,0.2,0.4804452657699585,0.020630373,0.189404296875,920,-0.9510437989607453,0.0003
-0.7489792200000001,192512,300.0,771,94,249,-0.03396666594780982,0.09399786591529846,0.37781007019802926,0.2,0.2011740803718567,0.019891124,0.20791015625,930,-0.9717134915292263,0.0003
0.22678481999999994,194560,300.0,772,95,251,-0.038952557212905956,0.0630304142832756,0.18905490706674755,0.2,-0.07258999347686768,0.026288113,0.21728515625,940,-0.9739701239392161,0.0003
0.7043624300000001,196608,300.0,774,96,253,-0.03666859866352752,0.19972839951515198,0.6167695061303675,0.2,0.09934210777282715,0.02087365,0.1994140625,950,-0.9706435363739729,0.0003
0.6559165399999999,198656,300.0,776,97,255,-0.031821820442564784,0.30817440152168274,0.8078127144835889,0.2,0.1831699013710022,0.019728212,0.18134765625,960,-0.9445272015407682,0.0003
0.7414744799999999,200704,300.0,637,98,315,-0.0351301363814855,0.1543462872505188,0.5028719829395414,0.2,0.1122174859046936,0.019455899,0.184521484375,970,-0.969846036285162,0.0003
0.9459688999999999,202752,300.0,639,99,317,-0.03781815304828342,0.46402034163475037,0.945463546551764,0.2,0.11289012432098389,0.020817354,0.19765625,980,-0.9642532680183649,0.0003
0.7965507800000001,204800,300.0,641,100,319,-0.03603842464799527,0.11893630027770996,0.3591799112036824,0.2,0.03412425518035889,0.024466427,0.2109375,990,-0.9694435749202966,0.0003
1.1385450300000002,206848,300.0,644,101,321,-0.03320511174097192,0.008690029382705688,0.1837436455534771,0.2,0.03721582889556885,0.020795751,0.2005859375,1000,-0.9942937105894089,0.0003
1.16384017,208896,300.0,646,102,322,-0.034908927662763746,-0.020153183490037918,0.14049832061864437,0.2,0.31348949670791626,0.022504907,0.21181640625,1010,-0.9662098862230778,0.0003
1.4240352199999997,210944,300.0,649,103,324,-0.03463415965961758,0.0966637134552002,0.2872095114085823,0.2,0.1647348403930664,0.021883413,0.18662109375,1020,-0.974786408059299,0.0003
1.33726291,212992,300.0,651,104,326,-0.034539440198568624,-0.017133332788944244,0.1098854560405016,0.2,0.4086208939552307,0.021185312,0.192138671875,1030,-0.9987557958811522,0.0003
1.6866882800000005,215040,300.0,654,105,328,-0.036615558946505186,0.13101455569267273,0.308123580692336,0.2,0.12529414892196655,0.02225624,0.19453125,1040,-0.9772717863321304,0.0003
1.97729172,217088,300.0,656,106,330,-0.04016622841299977,0.21535560488700867,0.7353761399164795,0.2,0.10800933837890625,0.022942126,0.199755859375,1050,-0.9829277211800218,0.0003
2.14857089,219136,300.0,658,107,332,-0.039791215473087505,0.11388083547353745,0.5351087269373238,0.2,0.14642155170440674,0.026212446,0.2072265625,1060,-0.9668035151436924,0.0003
2.0075121400000002,221184,300.0,660,108,334,-0.03791059746290557,0.04126206785440445,0.2370982127264142,0.2,0.09845215082168579,0.020074837,0.202978515625,1070,-0.9670922618359328,0.0003
2.1068246800000003,223232,300.0,662,109,336,-0.03597089617978781,0.021499812602996826,0.1939251426840201,0.2,0.280983567237854,0.023607355,0.209619140625,1080,-0.9745981454849243,0.0003
1.37151345,225280,300.0,665,110,338,-0.03349283929273952,0.16371138393878937,0.36870746468193827,0.2,0.3383140563964844,0.02038465,0.19765625,1090,-0.9738364722579718,0.0003
0.8023701400000001,227328,300.0,667,111,340,-0.03404551465064287,0.07493632286787033,0.3123987529426813,0.2,0.48515963554382324,0.023424413,0.199853515625,1100,-0.9773265693336726,0.0003
0.7888494500000001,229376,300.0,669,112,342,-0.03974238801747561,0.07689069211483002,0.32248280704952775,0.2,0.12026143074035645,0.022749163,0.1962890625,1110,-0.9773789966478944,0.0003
1.3378117000000003,231424,300.0,671,113,344,-0.036236988360178655,0.1814882457256317,0.5754688101820647,0.2,0.2666877508163452,0.021516498,0.19345703125,1120,-0.9623002354055643,0.0003
1.22565681,233472,300.0,672,114,346,-0.03642915493110195,0.09290050715208054,0.358312566857785,0.2,0.3935224413871765,0.022056703,0.19228515625,1130,-0.9495687959715724,0.0003
1.4942151999999995,235520,300.0,674,115,348,-0.03641531887988094,0.08008404821157455,0.24947261409834026,0.2,0.3464118242263794,0.028260427,0.206396484375,1140,-0.9364668881520629,0.0003
1.6248307,237568,300.0,676,116,351,-0.03531775998417288,-0.004740901291370392,0.1447741555282846,0.2,0.42236512899398804,0.023346208,0.206884765625,1150,-0.9407182566821575,0.0003
1.49011866,239616,300.0,678,117,352,-0.03533484037325252,0.1494341790676117,0.4285081650596112,0.2,0.11545854806900024,0.021208541,0.193994140625,1160,-0.9176575548946857,0.0003
1.5751493599999997,241664,300.0,680,118,354,-0.03693374656140804,0.17213790118694305,0.6228672009892762,0.2,0.06444144248962402,0.022206154,0.196044921875,1170,-0.9434897826984525,0.0003
1.4854972499999999,243712,300.0,682,119,357,-0.03416576915042242,0.22551903128623962,0.6651392731815576,0.2,0.001200556755065918,0.024555482,0.188525390625,1180,-0.9411894898861647,0.0003
0.6601791699999999,245760,300.0,684,120,359,-0.04036831961711869,0.027456343173980713,0.23035803618840872,0.2,0.19707733392715454,0.02486927,0.203759765625,1190,-0.9281535655260086,0.0003
-0.10274336999999997,247808,300.0,686,121,361,-0.03649212782911491,0.09341210871934891,0.47028230065479876,0.2,0.27205324172973633,0.021497784,0.20888671875,1200,-0.9425206812098622,0.0003
-0.05693145999999994,249856,300.0,688,122,362,-0.04003730043768883,0.05903013050556183,0.2579071089625359,0.2,0.5495926141738892,0.023688406,0.199853515625,1210,-0.9385108416900039,0.0003
-0.29583239,251904,300.0,690,123,364,-0.03370930002129171,0.2371821254491806,0.39853749219328166,0.2,0.20707881450653076,0.020563846,0.1798828125,1220,-0.9241674153134227,0.0003
0.0361889200000001,253952,300.0,692,124,366,-0.034337397571653126,0.07073758542537689,0.21547310620080679,0.2,0.44695526361465454,0.023583721,0.192333984375,1230,-0.907711342163384,0.0003
0.5564162100000001,256000,300.0,693,125,369,-0.0405747580298339,0.03849715739488602,0.24203494228422642,0.2,-0.03163301944732666,0.024652962,0.2083984375,1240,-0.9242609160020947,0.0003
0.12391496000000007,258048,300.0,695,126,371,-0.03978801983175799,0.14294485747814178,0.5311127762310207,0.2,0.09181934595108032,0.022801723,0.212451171875,1250,-0.9254702620208264,0.0003
-0.055283559999999926,260096,300.0,697,127,372,-0.035208622242498676,0.19397777318954468,0.39116639546118676,0.2,0.11123049259185791,0.025453815,0.203759765625,1260,-0.9277340536937118,0.0003
0.007715670000000025,262144,300.0,699,128,374,-0.03720060962659773,0.28514716029167175,0.615458304528147,0.2,0.18225502967834473,0.022166137,0.194384765625,1270,-0.9463535998016596,0.0003
0.17121311000000003,264192,300.0,700,129,377,-0.03680483986099716,0.054243266582489014,0.37837407789193095,0.2,-0.2332601547241211,0.025673438,0.206298828125,1280,-0.918005682528019,0.0003
-0.07533933999999995,266240,300.0,702,130,379,-0.03361508382949978,0.2023542821407318,0.3889939302112907,0.2,0.04679638147354126,0.020056337,0.186572265625,1290,-0.899767067655921,0.0003
-0.12609622000000015,268288,300.0,703,131,381,-0.0334891640843125,0.18248715996742249,0.48183573354035614,0.2,-0.06289279460906982,0.030158281,0.214208984375,1300,-0.9040242701768875,0.0003
0.09685200999999997,270336,300.0,705,132,383,-0.03706907556916121,0.0019661076366901398,0.16234518489800392,0.2,-0.17509973049163818,0.025987227,0.208837890625,1310,-0.8982883455231786,0.0003
0.21229837000000018,272384,300.0,707,133,384,-0.032026524723914915,0.18024030327796936,0.564728252030909,0.2,-0.018668532371520996,0.02151005,0.179296875,1320,-0.8941955545917153,0.0003
0.21500956000000004,274432,300.0,708,134,387,-0.03696785366337281,0.1477942019701004,0.5010344412177801,0.2,0.06314074993133545,0.023398865,0.2013671875,1330,-0.892594045959413,0.0003
0.8377400499999998,276480,300.0,710,135,389,-0.03500057739147451,0.1833573877811432,0.5343999395146966,0.2,0.11141490936279297,0.023068193,0.19130859375,1340,-0.8721154714003205,0.0003
1.3240526100000003,278528,300.0,712,136,391,-0.036862664553336796,0.11135174334049225,0.4289133667014539,0.2,0.07117033004760742,0.024108192,0.201318359375,1350,-0.8923089254647494,0.0003
1.5829083400000001,280576,300.0,713,137,393,-0.03844195996207418,0.04224211722612381,0.18900689382571728,0.2,0.26788651943206787,0.030558463,0.209521484375,1360,-0.841346569173038,0.0003
1.40655329,282624,300.0,715,138,395,-0.037008620117558164,0.13242676854133606,0.3533165086060762,0.2,0.27816176414489746,0.02398365,0.204052734375,1370,-0.892979807779193,0.0003
1.3025144499999997,284672,300.0,716,139,397,-0.035197642545972484,0.033544864505529404,0.20100136811379343,0.2,0.29933398962020874,0.02390045,0.192724609375,1380,-0.8517198853194714,0.0003
1.4538410099999997,286720,300.0,716,140,399,-0.03256234799773665,0.1332467496395111,0.373556571174413,0.2,0.45014363527297974,0.023752958,0.1939453125,1390,-0.8442664403468371,0.0003
1.37305175,288768,300.0,715,141,403,-0.03564075770700583,0.12547753751277924,0.4310576870106161,0.2,0.25270819664001465,0.022438126,0.18525390625,1400,-0.8309736119583249,0.0003
1.3773106899999998,290816,300.0,716,142,406,-0.03661795929074287,-0.01659972220659256,0.1712281637825072,0.2,0.6077562570571899,0.027983803,0.202490234375,1410,-0.8458561543375254,0.0003
1.0374087799999996,292864,300.0,716,143,408,-0.03897249597648624,0.32980456948280334,0.6512775850482285,0.2,0.373465359210968,0.023265906,0.20185546875,1420,-0.8910210395231843,0.0003
0.7400345699999998,294912,300.0,716,144,411,-0.03721344102232251,0.042698681354522705,0.1480017241090536,0.2,0.49516046047210693,0.02609347,0.205322265625,1430,-0.8759035108610987,0.0003
0.5110911999999999,296960,300.0,718,145,413,-0.03544056945538614,-0.02727562189102173,0.135423175804317,0.2,0.6900865435600281,0.023954168,0.20078125,1440,-0.889198356308043,0.0003
1.30086098,299008,300.0,718,146,415,-0.03540679557190742,0.031083934009075165,0.27271778844296934,0.2,0.5065348744392395,0.024601659,0.19326171875,1450,-0.8732121901586651,0.0003
