timesteps,train_ep_reward,val_is_mean,val_vs_twap_mean,val_full_exec_frac,val_residual_freq
0,nan,0.031820367850788255,0.12865997503184784,1.0,0.1575
100000,-1.7779290400000003,-0.043222696568839966,0.05361691061221973,1.0,0.0075
200000,-0.89128216,0.032573415259046196,0.12941302244010575,1.0,0.0325
300000,1.1574118199999999,-0.18537881853895705,-0.0885392113578974,1.0,0.015
400000,-0.8021641299999999,-0.08081953471071036,0.016020072470349332,1.0,0.0025
500000,0.046603639999999995,-0.08303683292426771,0.013802774256792131,1.0,0.0025
600000,-1.88933505,-0.11445655495643046,-0.01761694777537066,1.0,0.0075
700000,0.9646228299999997,-0.1229151422279417,-0.02607553504688189,1.0,0.0025
800000,-0.8303678100000002,-0.09456111734395282,0.002278489837106985,1.0,0.0025
900000,0.5864931000000001,-0.06840375944226298,0.028435847738796722,1.0,0.0025
1000000,1.7939579600000002,-0.08247106364867901,0.014368543532380635,1.0,0.005
1100000,-2.834700179999999,-0.11239528421659573,-0.015555677035535976,1.0,0.005
1200000,-2.7851054000000004,-0.09356352997092547,0.003276077210134307,1.0,0.005
1300000,-0.5000142000000001,-0.13892094078030795,-0.042081333599248136,1.0,0.0025
1400000,-1.37654106,-0.07090555196409301,0.02593405521696665,1.0,0.0075
1500000,-0.8250878599999999,-0.05907181981953375,0.03776778736152592,1.0,0.0025
1600000,0.4901960499999997,-0.18006437662217847,-0.08322476944111874,1.0,0.0075
1700000,-0.60922593,-0.17183721371311741,-0.07499760653205767,1.0,0.0025
1800000,-2.2761629400000003,-0.10219345943156298,-0.0053538522505032615,1.0,0.0025
1900000,-0.1058624099999996,-0.010165609788850762,0.08667399739220899,1.0,0.0025
2000000,-0.2847846300000001,-0.15939626124730435,-0.06255665406624457,1.0,0.015
2100000,-3.5815832000000007,-0.09392304275529022,0.0029165644257693967,1.0,0.0025
2200000,-1.2806401399999998,-0.11497187568311004,-0.018132268502050308,1.0,0.0075
2300000,0.16649266999999987,-0.009607711540843873,0.08723189564021587,1.0,0.03
2400000,-2.29267716,-0.05722457402277168,0.03961503315828813,1.0,0.0125
2500000,-0.6183162000000002,-0.09395948280728258,0.0028801243737772353,1.0,0.0075
2600000,-4.679011140000001,-0.09776413689870361,-0.0009245297176438693,1.0,0.0075
2700000,-1.34059816,0.012749122932151628,0.10958873011321142,1.0,0.0075
2800000,-0.44172080000000025,-0.025183143334243797,0.07165646384681594,1.0,0.0075
2900000,0.9191491000000002,0.039112442697378104,0.13595204987843795,1.0,0.005
3000000,-0.21420113000000005,-0.08694564145830613,0.009893965722753669,1.0,0.0075
3100000,-1.1963334100000003,0.017159264422557,0.1139988716036167,1.0,0.005
3200000,-0.5513605899999998,0.020063369351602293,0.11690297653266205,1.0,0.0075
3300000,-0.88718756,-0.012896824101236923,0.0839427830798228,1.0,0.005
3400000,2.0722762399999994,-0.021839758101371346,0.07499984907968849,1.0,0.01
3500000,-1.8902485199999999,0.00032301152481377214,0.09716261870587367,1.0,0.0025
3600000,0.6505423600000002,0.02291523014202026,0.11975483732308004,1.0,0.0075
3700000,0.37856764999999976,0.012551965672848926,0.10939157285390878,1.0,0.0025
3800000,-0.9012470200000001,0.0005597987676144456,0.09739940594867423,1.0,0.0025
3900000,-0.26987874999999995,-0.06207691628952569,0.0347626908915341,1.0,0.005
4000000,-1.35076161,-0.03555667757339416,0.061282929607665654,1.0,0.005
4100000,-0.027261870000000018,-0.00099672482687593,0.09584288235418381,1.0,0.0125
4200000,-0.7762328000000003,-0.02972476884030202,0.06711483834075786,1.0,0.0025
4300000,-0.35629524999999995,-0.010041683374019766,0.08679792380704003,1.0,0.0025
4400000,-0.7717161000000001,-0.04163638144561398,0.05520322573544579,1.0,0.0025
4500000,-1.4348455999999998,-0.029821623045329596,0.0670179841357302,1.0,0.0
4600000,0.07074045999999995,-0.05667544005358318,0.04016416712747665,1.0,0.005
4700000,-0.9046931100000001,-0.08912163049154044,0.007717976689519363,1.0,0.0075
4800000,-0.24962844000000026,-0.05166071160786457,0.04517889557319517,1.0,0.005
4900000,-1.2409594899999998,-0.07108220158430743,0.02575740559675233,1.0,0.01
5000000,1.1599276600000004,-0.03380109120816115,0.06303851597289853,1.0,0.0
5100000,0.06611785000000005,-0.07963239493894658,0.017207212242113083,1.0,0.0125
5200000,-0.39792336999999994,-0.06562374056202652,0.031215866619033222,1.0,0.005
5300000,0.12834187000000027,-0.09590672491792665,0.0009328822631331146,1.0,0.0
5400000,-0.6348100099999994,-0.10777753466160879,-0.010937927480549017,1.0,0.0025
5500000,-1.14280752,-0.1311885596771704,-0.034348952496110606,1.0,0.0025
5600000,0.9953656,-0.13764558829964801,-0.04080598111858817,1.0,0.0075
5700000,-1.87004709,-0.14046906596145253,-0.0436294587803928,1.0,0.005
5800000,1.5472503599999996,-0.17441161301120778,-0.07757200583014798,1.0,0.01
5900000,-2.9736107499999997,-0.10768875914648866,-0.01084915196542888,1.0,0.0075
6000000,-2.4177571899999997,-0.10102974908175957,-0.004190141900699796,1.0,0.005
6100000,-2.1794846,-0.11390743148721647,-0.017067824306156613,1.0,0.005
6200000,-1.6616053400000004,-0.13076196723018316,-0.03392236004912348,1.0,0.005
6300000,-1.1937392700000005,-0.20029365323946435,-0.1034540460584046,1.0,0.0125
6400000,-2.2258280599999996,-0.15679314241646458,-0.05995353523540469,1.0,0.0075
6500000,-0.4000669000000001,-0.08148598721693015,0.015353619964129636,1.0,0.005
6600000,-1.3512684799999999,-0.12362621970194686,-0.026786612520887054,1.0,0.005
6700000,-0.5839834900000007,-0.15034947525557268,-0.05350986807451293,1.0,0.005
6800000,-1.41319747,-0.12093508094050534,-0.024095473759445568,1.0,0.005
6900000,-1.9638183700000003,-0.1134723866619772,-0.01663277948091745,1.0,0.005
7000000,-1.03441171,-0.14879933450448946,-0.051959727323429655,1.0,0.005
7100000,-3.108408429999999,-0.10094108045837107,-0.004101473277311225,1.0,0.0
7200000,0.29664821999999996,-0.07657277752714377,0.020266829653915845,1.0,0.0025
7300000,-0.49720963999999995,-0.05136106938206263,0.045478537798997076,1.0,0.0
7400000,-0.17410260000000016,-0.04631366641706116,0.050525940763998634,1.0,0.0075
7500000,-1.4568138300000006,-0.15508358391628752,-0.05824397673522782,1.0,0.005
7600000,-0.9788076899999999,-0.14154573274016513,-0.04470612555910531,1.0,0.0025
7700000,0.64463249,-0.23250068134876298,-0.13566107416770315,1.0,0.0
7800000,0.9823832699999997,0.004142240377984976,0.10098184755904471,1.0,0.0025
7900000,-0.59963306,-0.03422765382380979,0.06261195335725,1.0,0.0
8000000,1.3363547400000002,0.006846463828311649,0.10368607100937137,1.0,0.0
8100000,-0.4194219699999997,0.009739242735096649,0.10657884991615647,1.0,0.0
8200000,-1.3916450400000002,0.003679876888858509,0.10051948406991836,1.0,0.0
8300000,-3.4754421799999995,-0.03491492005154924,0.061924687129510526,1.0,0.0025
8400000,-0.2457339500000005,-0.038569204348699045,0.05827040283236089,1.0,0.0025
8500000,-4.368269000000001,-0.13046973108059493,-0.03363012389953518,1.0,0.005
8600000,0.0991970899999999,-0.0560205481872633,0.040819058993796474,1.0,0.0025
8700000,-0.3470210699999998,-0.10839362609594362,-0.011554018914883755,1.0,0.0025
8800000,2.59374307,-0.1648840697769448,-0.06804446259588495,1.0,0.0075
8900000,0.6649357100000001,-0.1295325779351627,-0.03269297075410292,1.0,0.0
9000000,-3.5551090299999997,-0.199954084701047,-0.1031144775199872,1.0,0.005
9100000,0.08847237999999966,-0.14930395357293677,-0.05246434639187692,1.0,0.0025
9200000,-1.2917583200000002,-0.19660650133616894,-0.09976689415510907,1.0,0.005
9300000,-1.9269674099999994,-0.10922442727160045,-0.01238482009054072,1.0,0.005
9400000,0.9630321000000002,-0.16513045357979356,-0.06829084639873376,1.0,0.0125
9500000,1.3986728500000003,-0.09982039042358198,-0.0029807832425221823,1.0,0.0075
9600000,-1.48771324,-0.12436530692960047,-0.027525699748540876,1.0,0.0125
9700000,-0.5639927100000003,-0.07449354213038628,0.02234606505067356,1.0,0.0
9800000,0.24738299000000008,-0.11092585194012237,-0.014086244759062616,1.0,0.0075
9900000,-0.07172088000000022,-0.10088791552593131,-0.0040483083448714825,1.0,0.0025
